<head/><TITLE>ATG rooftop data for 22 April 2015</TITLE>
<H2>ATG rooftop data for 22 April 2015</H2>

THIS DATA IS SUBJECT TO ERRORS.

All times are <a href=/utc.html>UTC</a>.
<p>
<PRE>
			Wind 
  Time	  RHum 	 Temp	Direct	Speed	Gust	Rain	Radiation    Pres
02:12:31    82     47      35       3      4    0.00         1.82   1017.1
02:13:31    82     48      56       5      6    0.00         1.82   1017.1
02:14:31    82     48      59       8      9    0.00         1.65   1017.2
02:15:31    81     47      48       9     11    0.00         1.25   1017.2
02:16:31    82     47      48       7      9    0.00         1.01   1017.2
02:17:31    82     47      50       6      8    0.00         1.01   1017.2
02:18:31    82     47      52       6      7    0.00         1.01   1017.3
02:19:31    82     47      74       5      7    0.00         1.01   1017.3
02:20:31    82     47      58       4      5    0.00         1.01   1017.3
02:21:31    82     47      23       2      3    0.00         1.01   1017.3
02:22:31    83     47     351       3      5    0.00         1.01   1017.4
02:23:31    82     47      61       5      8    0.00         0.94   1017.4
02:24:31    82     48      31       5      8    0.00         0.81   1017.4
02:25:31    82     47      78       4      6    0.00         0.81   1017.4
02:26:31    82     47      75       6      7    0.00         0.74   1017.4
02:27:31    82     47      66       5      7    0.00         0.44   1017.5
02:28:31    82     47      71       5      6    0.00         0.40   1017.5
02:29:31    82     47      66       5      6    0.00         0.40   1017.5
02:30:31    82     47      50       4      6    0.00         0.40   1017.5
02:31:31    82     47      76       4      5    0.00         0.20   1017.6
02:32:31    82     47      84       5      6    0.00         0.20   1017.6
02:33:31    83     47      76       4      5    0.00         0.20   1017.6
02:34:31    83     47      63       5      7    0.00         0.20   1017.6
02:35:31    82     47      70       4      7    0.00         0.20   1017.6
02:36:31    83     47      74       7      8    0.00         0.20   1017.7
02:37:31    82     47      42       5      6    0.00         0.13   1017.7
02:38:31    82     47      64       6      6    0.00         0.00   1017.7
02:39:31    82     47      78       5      6    0.00         0.00   1017.7
02:40:31    82     47      66       6      7    0.00         0.00   1017.7
02:41:31    82     47      55       6      7    0.00         0.00   1017.6
02:42:31    82     47      69       6      7    0.00         0.00   1017.8
02:43:31    82     47      59       5      6    0.00         0.00   1017.8
02:44:31    82     47      30       4      5    0.00         0.00   1017.8
02:45:31    82     47      66       5      7    0.00         0.00   1017.8
02:46:31    82     47      48       4      7    0.00         0.00   1017.8
02:47:31    82     47      49       4      6    0.00         0.00   1017.8
02:48:31    82     47      60       3      4    0.00         0.00   1017.8
02:49:31    82     47      65       4      5    0.00         0.00   1017.8
02:50:31    82     47      88       4      5    0.00         0.00   1017.8
02:51:31    82     48      69       6      7    0.00         0.00   1017.8
02:52:31    82     47      69       4      7    0.00         0.00   1017.8
02:53:31    82     48      82       7      8    0.00         0.00   1017.9
02:54:31    82     47      60       8      9    0.00         0.00   1017.9
02:55:31    81     47      42       7      9    0.00         0.00   1017.9
02:56:31    82     47      14       1      4    0.02         0.00   1017.9
02:57:31    83     47      36       5      9    0.00         0.17   1018.0
02:58:31    82     47      20       4      7    0.00         0.20   1018.0
02:59:31    82     47      33       6      7    0.01         0.13   1018.0
03:00:31    82     47      31       9     10    0.00         0.27   1018.0
03:01:31    81     47      44       7      9    0.00         0.20   1018.1
03:02:31    82     47      38       6      9    0.00         0.13   1018.1
03:03:31    81     47      34       6      7    0.00         0.00   1018.1
03:04:31    82     47      35       6      7    0.00         0.17   1018.2
03:05:31    83     47      66       3      4    0.01         0.17   1018.2
03:06:31    82     47      31       1      3    0.00         0.00   1018.2
03:07:31    82     47      41       4      7    0.00         0.00   1018.2
03:08:31    82     47      74       4      7    0.00         0.00   1018.2
03:09:31    82     47      69       6      7    0.00         0.00   1018.3
03:10:31    82     47      66       5      7    0.00         0.00   1018.3
03:11:31    82     47      46       8      9    0.01         0.00   1018.3
03:12:31    82     47      50       6      7    0.00         0.00   1018.3
03:13:31    82     47      66       4      6    0.00         0.00   1018.4
03:14:31    82     47      48       6     10    0.00         0.00   1018.4
03:15:31    83     47      54       5      6    0.00         0.00   1018.4
03:16:31    83     47      39       4      7    0.00         0.00   1018.4
03:17:31    82     46      43       6      9    0.00         0.00   1018.4
03:18:31    83     46      51       5      6    0.01         0.00   1018.5
03:19:31    83     46      42       6      7    0.00         0.00   1018.5
03:20:31    83     46      35       4      5    0.00         0.00   1018.5
03:21:31    83     47       6       1      3    0.00         0.00   1018.5
03:22:31    83     47      36       8     11    0.00         0.00   1018.5
03:23:31    82     46      21       5     10    0.00         0.00   1018.6
03:24:31    83     46      30       3      4    0.00         0.00   1018.6
03:25:31    83     46      51       4      6    0.01         0.00   1018.6
03:26:31    83     47      75       5      8    0.00         0.00   1018.6
03:27:31    83     47      47       6      8    0.00         0.00   1018.7
03:28:31    82     46      54       7     10    0.00         0.00   1018.7
03:29:31    82     46      50       8      9    0.00         0.00   1018.7
03:30:31    83     46      37       6      8    0.00         0.00   1018.7
03:31:31    83     46      46       5      9    0.00         0.00   1018.7
03:32:31    83     46      56       8     10    0.01         0.00   1018.7
03:33:31    82     46      52       8      9    0.00         0.00   1018.7
03:34:31    83     46      71       6      7    0.00         0.00   1018.7
03:35:31    84     46      73       6      7    0.00         0.00   1018.7
03:36:31    84     46      85       6      8    0.00         0.00   1018.7
03:37:31    84     46      46       4      8    0.00         0.00   1018.7
03:38:31    84     46      58       8      9    0.00         0.00   1018.7
03:39:31    84     46      71       6      8    0.01         0.00   1018.7
03:40:31    84     46      60       6      8    0.00         0.00   1018.7
03:41:31    84     46      65       6      6    0.00         0.00   1018.7
03:42:31    84     46      63       8     10    0.00         0.00   1018.7
03:43:31    84     46      62       6      7    0.00         0.00   1018.7
03:44:31    84     46      69       8      9    0.00         0.00   1018.7
03:45:31    84     46      62       7      8    0.00         0.00   1018.7
03:46:31    84     46      72       8      9    0.00         0.00   1018.7
03:47:31    85     46      67       8     10    0.00         0.00   1018.8
03:48:31    85     46      73      10     11    0.01         0.00   1018.8
03:49:31    85     45      75       8      9    0.00         0.00   1018.8
03:50:31    85     46      60       7      8    0.00         0.00   1018.8
03:51:31    85     46      72       7      9    0.00         0.00   1018.9
03:52:31    85     46      83       6      8    0.00         0.00   1018.9
03:53:31    85     46      69       7      8    0.00         0.00   1018.9
03:54:31    85     46      66       6      7    0.00         0.00   1018.9
03:55:31    85     46      59       7      9    0.00         0.00   1018.9
03:56:31    85     46      73       8      9    0.01         0.00   1018.9
03:57:31    85     46      62       6      8    0.00         0.00   1018.9
03:58:31    85     46      64       6      7    0.00         0.00   1018.9
03:59:31    85     46      56       6      7    0.00         0.00   1018.9
04:00:31    85     46      71       8     11    0.00         0.00   1018.9
04:01:31    85     46      58       5      9    0.00         0.00   1019.0
04:02:31    86     46      70       9     11    0.00         0.00   1019.0
04:03:31    85     46      72       9     11    0.00         0.00   1019.0
04:04:31    86     46      78       7      9    0.00         0.00   1019.1
04:05:31    85     46      67       7     10    0.00         0.00   1019.1
04:06:31    86     46      49       6      9    0.00         0.00   1019.1
04:07:31    85     46      63       9     10    0.00         0.00   1019.1
04:08:31    85     46      71       7      8    0.00         0.00   1019.1
04:09:31    85     46      62       7     10    0.00         0.00   1019.1
04:10:31    86     46      75       7      9    0.00         0.00   1019.1
04:11:31    86     46      65       7      8    0.01         0.00   1019.1
04:12:31    86     45      65       8      9    0.00         0.00   1019.1
04:13:31    86     45      59       8     10    0.00         0.00   1019.2
04:14:31    86     45      73       7      9    0.00         0.00   1019.2
04:15:31    86     45      70       7     10    0.00         0.00   1019.2
04:16:31    86     45      75       9     10    0.00         0.00   1019.2
04:17:31    86     45      86       8     10    0.00         0.00   1019.2
04:18:31    86     45      71       8      9    0.00         0.00   1019.2
04:19:31    86     45      67       6      9    0.00         0.00   1019.2
04:20:31    86     45      68      10     10    0.00         0.00   1019.2
04:21:31    86     45      68       9     10    0.00         0.00   1019.2
04:22:31    86     45      75       9     10    0.00         0.00   1019.3
04:23:31    86      0      75       7      9    0.00         0.00   1019.3
04:24:31    86     45      60       6      7    0.01         0.00   1019.3
04:25:31    86     45      79       8      9    0.00         0.00   1019.3
04:26:31    86     45      59       7      8    0.00         0.00   1019.4
04:27:31    86     45      58       8      9    0.00         0.00   1019.4
04:28:31    86     45      70       9     10    0.00         0.00   1019.4
04:29:31    86     45      67       8     10    0.00         0.00   1019.4
04:30:31    86     45      82       7      9    0.00         0.00   1019.4
04:31:31    86     45      82       4      6    0.00         0.00   1019.4
04:32:31    87     45      65       4      6    0.00         0.00   1019.4
04:33:31    86     45      65       8     10    0.00         0.00   1019.4
04:34:31    86     45      71       9     10    0.00         0.00   1019.4
04:35:31    85     45      66       7      9    0.00         0.00   1019.4
04:36:31    86     45      79       5      7    0.00         0.00   1019.5
04:37:31    86     45      91       7     10    0.00         0.00   1019.5
04:38:31    86     45      81       6      8    0.00         0.00   1019.5
04:39:31    86     45      76       6      7    0.00         0.00   1019.5
04:40:31    86     45      61       5      7    0.00         0.00   1019.5
04:41:31    86     45      84       7      8    0.00         0.00   1019.5
04:42:31    86     45      82       7      8    0.00         0.00   1019.5
04:43:31    86     45      69       8      9    0.00         0.00   1019.5
04:44:31    85     45     101       5      6    0.01         0.00   1019.5
04:45:31    86     45      66       5      8    0.00         0.00   1019.6
04:46:31    86     45      54       6      7    0.00         0.00   1019.6
04:47:31    85     45      75       7      8    0.00         0.00   1019.6
04:48:31    85     45      61       8     10    0.00         0.00   1019.6
04:49:31    85     45      67       7      8    0.00         0.00   1019.6
04:50:31    85     45      80       6      8    0.00         0.00   1019.6
04:51:31    85     45      78       5      6    0.00         0.00   1019.6
04:52:31    86     45     105       3      5    0.00         0.00   1019.6
04:53:31    86     46      88       3      4    0.00         0.00   1019.7
04:54:31    86     46      85       7     12    0.00         0.00   1019.7
04:55:31    85     46      64       5     10    0.00         0.00   1019.7
04:56:31    86     46      95       7      8    0.00         0.00   1019.7
04:57:31    85     46      88       8     10    0.00         0.00   1019.7
04:58:31    85     45     100       9     10    0.00         0.00   1019.7
04:59:31    84     45      88       9     10    0.00         0.00   1019.7
05:00:31    85     45     109       7      9    0.00         0.00   1019.8
05:01:31    85     45     108       6      9    0.00         0.00   1019.8
05:02:31    85     45     102       7     11    0.00         0.00   1019.8
05:03:31    84     45      94       9     11    0.00         0.00   1019.8
05:04:31    84     45      79       8     10    0.00         0.00   1019.8
05:05:31    84     45      93       9     13    0.00         0.00   1019.8
05:06:31    84     45      94       9     12    0.00         0.00   1019.8
05:07:31    84     45     102       8     10    0.00         0.00   1019.8
05:08:31    84     45      99       9     11    0.00         0.00   1019.8
05:09:31    84     45      91       7      9    0.00         0.00   1019.8
05:10:31    85     45      81       6      7    0.00         0.00   1019.9
05:11:31    85     45      98       6      8    0.00         0.00   1019.9
05:12:31    85     45     109       6      7    0.00         0.00   1019.8
05:13:31    85     46      94       6      7    0.00         0.00   1019.8
05:14:31    85     46     107       7      8    0.00         0.00   1019.9
05:15:31    84     46      79       8     11    0.00         0.00   1019.9
05:16:31    83     45      92       6     10    0.00         0.00   1019.9
05:17:31    84     45      94       4      4    0.01         0.00   1019.9
05:18:31    84     46      76       6     10    0.00         0.00   1019.9
05:19:31    84     45      70       6      7    0.00         0.00   1019.9
05:20:31    84     45     118       4      6    0.00         0.00   1019.9
05:21:31    84     45      65       2      4    0.00         0.00   1019.9
05:22:31    84     46      80       7      8    0.00         0.00   1019.9
05:23:31    83     45      71       6      7    0.00         0.00   1019.9
05:24:31    83     45      56       4      5    0.00         0.00   1019.9
05:25:31    84     45      90       4      6    0.00         0.00   1019.9
05:26:31    83     45      79       6      8    0.00         0.00   1019.9
05:27:31    83     45      79       8     11    0.00         0.00   1019.9
05:28:31    82     45      82       7     10    0.01         0.00   1019.9
05:29:31    83     45     101       7     10    0.00         0.00   1019.9
05:30:31    82     45      86       5      9    0.00         0.00   1019.9
05:31:31    83     45      78       7     10    0.00         0.00   1019.9
05:32:31    82     45      88       7     10    0.00         0.00   1019.9
05:33:31    83     45      85       7      9    0.00         0.00   1020.0
05:34:31    83     45      86       4      5    0.00         0.00   1020.0
05:35:31    83     45     113       1      2    0.00         0.00   1020.0
05:36:31    84     45      66       2      3    0.00         0.00   1020.0
05:37:31    84     45      66       0      0    0.00         0.00   1020.0
05:38:31    83     45      78       5      6    0.00         0.00   1020.0
05:39:31    83     45     102       4      6    0.00         0.00   1020.1
05:40:31    83     45      89       5      8    0.00         0.00   1020.1
05:41:31    83     45      64       5      6    0.00         0.00   1020.1
05:42:31    83     45      59       4      4    0.00         0.00   1020.1
05:43:31    83     45      84       6      7    0.00         0.00   1020.1
05:44:31    83     45      75       6      7    0.00         0.00   1020.0
05:45:31    83     45      93       3      5    0.00         0.00   1020.1
05:46:31    83     45      70       3      7    0.01         0.00   1020.0
05:47:31    83     45      68       3      8    0.00         0.00   1020.0
05:48:31    83     45      70       5      6    0.00         0.00   1020.0
05:49:31    83     45      75       5     11    0.00         0.00   1020.0
05:50:31    82     45      82       6      9    0.00         0.00   1020.0
05:51:31    83     45      71       5      8    0.00         0.00   1020.0
05:52:31    83     45      77       7      9    0.00         0.00   1020.0
05:53:31    82     45      76       9     12    0.00         0.00   1020.0
05:54:31    82     45      68       9     10    0.00         0.00   1020.1
05:55:31    82     45      78       8      9    0.00         0.00   1020.1
05:56:31    82     45      87       6      8    0.00         0.00   1020.1
05:57:31    83     45     100       7      9    0.00         0.00   1020.1
05:58:31    82     45      94       7      8    0.00         0.00   1020.1
05:59:31    83     45      90       5      6    0.00         0.00   1020.1
06:00:31    83     45      96       5      7    0.00         0.00   1020.1
06:01:31    82     45      97       8     11    0.00         0.00   1020.1
06:02:31    82     45      85       4      5    0.00         0.00   1020.1
06:03:31    83     45      87       6     11    0.00         0.00   1020.1
06:04:31    82     45      92       7      9    0.00         0.00   1020.0
06:05:31    82     45     101       7      8    0.00         0.00   1020.0
06:06:31    83     45      92       6      9    0.00         0.00   1020.0
06:07:31    83     45      84       4      7    0.00         0.00   1020.0
06:08:31    83     45      90       3      6    0.00         0.00   1020.0
06:09:31    83     45      69       4      6    0.00         0.00   1020.0
06:10:31    83     45     100       5     10    0.00         0.00   1020.0
06:11:31    82     45      66       8      9    0.00         0.00   1020.0
06:12:31    82     45      61       5      6    0.00         0.00   1020.0
06:13:31    82     45     103       5      7    0.00         0.00   1020.0
06:14:31    83     45      93       4      6    0.00         0.00   1020.0
06:15:31    82     45      94       5      7    0.00         0.00   1020.0
06:16:31    82     45      96       5      6    0.00         0.00   1020.0
06:17:31    82     45      83       5      7    0.00         0.00   1020.0
06:18:31    82     45     101       4      5    0.00         0.00   1020.0
06:19:31    82     45      80       5      7    0.00         0.00   1020.0
06:20:31    82     45      82       7     10    0.00         0.00   1020.0
06:21:31    82     45      69       5      6    0.00         0.00   1020.0
06:22:31    82     45      50       3      6    0.00         0.00   1020.1
06:23:31    82     45      99       4      6    0.00         0.00   1020.1
06:24:31    82     45      91       7      9    0.00         0.00   1020.1
06:25:31    82     45      95       5      6    0.00         0.00   1020.1
06:26:31    82     45      88       5      7    0.00         0.00   1020.1
06:27:31    82     45      90       4      7    0.00         0.00   1020.1
06:28:31    82     45      89       5      6    0.00         0.00   1020.1
06:29:31    82     45      95       5      6    0.00         0.00   1020.1
06:30:31    82     45      90       5      6    0.00         0.00   1020.1
06:31:31    82     45      73       2      4    0.00         0.00   1020.2
06:32:31    82     45      84       2      4    0.00         0.00   1020.2
06:33:31    82     45      99       6      7    0.00         0.00   1020.2
06:34:31    82     45      96       4      6    0.00         0.00   1020.2
06:35:31    82     45      94       5      6    0.00         0.00   1020.2
06:36:31    82     45      85       5      8    0.00         0.00   1020.2
06:37:31    81     45      74       5      7    0.00         0.00   1020.2
06:38:31    81     45      92       6      7    0.00         0.00   1020.2
06:39:31    81     45      81       4      6    0.00         0.00   1020.1
06:40:31    82     45     106       6      8    0.00         0.00   1020.1
06:41:31    82     45     108       6      7    0.00         0.00   1020.1
06:42:31    81     45      92       7      8    0.00         0.00   1020.1
06:43:31    81     45      96       7      9    0.00         0.00   1020.1
06:44:31    81     45      96       9     10    0.00         0.00   1020.1
06:45:31    81     45      94       7      8    0.00         0.00   1020.2
06:46:31    82     45      72       6      6    0.00         0.00   1020.2
06:47:31    82     45      79       6      7    0.00         0.00   1020.1
06:48:31    82     45      80       7      9    0.00         0.00   1020.1
06:49:31    82     45      87       5      8    0.00         0.00   1020.1
06:50:31    83     45      83       4      6    0.00         0.00   1020.1
06:51:31    82     45      70       7      9    0.00         0.00   1020.1
06:52:31    82     45      94       6      9    0.00         0.00   1020.1
06:53:31    82     45      87       3      6    0.00         0.00   1020.2
06:54:31    82     45      84       6      9    0.00         0.00   1020.2
06:55:31    82     45      76       3      4    0.00         0.00    
06:56:31    82     45      96       4      7    0.00         0.00   1020.2
06:57:31    82     45      94       4      6    0.00         0.00   1020.2
06:58:31    82     45      84       5      6    0.00         0.00   1020.2
06:59:31    82     45      97       5      7    0.00         0.00   1020.2
07:00:31    82     45      97       6     10    0.00         0.00   1020.3
07:01:31    81     45      93       6      8    0.00         0.00   1020.3
07:02:31    81     45      90       2      4    0.00         0.00   1020.3
07:03:31    82     46     112       2      4    0.00         0.00   1020.3
07:04:31    81     46      99       6      7    0.00         0.00   1020.3
07:05:31    81     46      96       4      7    0.00         0.00   1020.3
07:06:31    81     46      83       4      6    0.00         0.00   1020.3
07:07:31    81     46      84       3      4    0.00         0.00   1020.3
07:08:31    81     46      90       4      5    0.00         0.00   1020.3
07:09:31    81     46      91       3      4    0.00         0.00   1020.3
07:10:31    81     46      96       4      5    0.00         0.00   1020.3
07:11:31    81     46      72       1      3    0.00         0.00   1020.3
07:12:31    81     46      73       2      5    0.00         0.00   1020.3
07:13:31    80     46      76       2      4    0.00         0.00   1020.3
07:14:31    80     46      65       1      3    0.00         0.00   1020.3
07:15:31    81     46      95       2      3    0.00         0.00   1020.3
07:16:31    81     46     103       2      6    0.00         0.00   1020.3
07:17:31    80     46     101       5      6    0.00         0.00   1020.3
07:18:31    80     46      97       1      3    0.00         0.00   1020.3
07:19:31    80     46      72       1      3    0.00         0.00   1020.3
07:20:31    79     46      78       3      5    0.00         0.00   1020.3
07:21:31    79     46      54       4      5    0.00         0.00   1020.3
07:22:31    80     46      76       3      4    0.00         0.00   1020.3
07:23:31    80     45      85       1      4    0.00         0.00   1020.4
07:24:31    80     46      98       4      6    0.00         0.00   1020.4
07:25:31    80     46     111       5      7    0.00         0.00   1020.4
07:26:31    80     46     100       5      6    0.00         0.00   1020.3
07:27:31    79     46     104       6      7    0.00         0.00   1020.3
07:28:31    79     46      94       6      7    0.00         0.00   1020.3
07:29:31    80     46     106       5      5    0.00         0.00   1020.3
07:30:31    79     46     110       5      6    0.00         0.00   1020.2
07:31:31    79     45     109       7      9    0.00         0.00   1020.2
07:32:31    79     45     109       7     10    0.00         0.00   1020.1
07:33:31    79     45     104       9     10    0.00         0.00   1020.1
07:34:31    79     45     112       8      9    0.00         0.00   1020.1
07:35:31    79     45     104       8      9    0.00         0.00   1020.1
07:36:31    80     45     110       6      7    0.00         0.00   1020.0
07:37:31    80     45     101       6      7    0.00         0.00   1020.0
07:38:31    80     45     105       7      7    0.00         0.00   1020.0
07:39:31    80     45     117       6      9    0.00         0.00   1020.1
07:40:31    80     45     101       9     10    0.00         0.00   1020.1
07:41:31    81     45     104       6      8    0.00         0.00   1020.1
07:42:31    81     45     117       7      8    0.00         0.00   1020.1
07:43:31    81     45     114       7      7    0.00         0.00   1020.1
07:44:31    81     45     107       6      7    0.00         0.00   1020.1
07:45:31    81     45     110       6      7    0.00         0.00   1020.1
07:46:31    81     45     116       5      6    0.00         0.00   1020.1
07:47:31    81     45     111       9     10    0.00         0.00   1020.0
07:48:31    81     45     111       6      9    0.00         0.00   1020.0
07:49:31    81     45     105       6      7    0.00         0.00   1020.0
