<head/><TITLE>ATG rooftop data for 21 April 2015</TITLE>
<H2>ATG rooftop data for 21 April 2015</H2>

THIS DATA IS SUBJECT TO ERRORS.

All times are <a href=/utc.html>UTC</a>.
<p>
<PRE>
			Wind 
  Time	  RHum 	 Temp	Direct	Speed	Gust	Rain	Radiation    Pres
02:12:30    28     71     332       3      4    0.00        21.70   1010.1
02:13:30    28     71     358       2      4    0.00        21.23   1010.1
02:14:30    28     71     341       3      5    0.00        20.79   1010.1
02:15:30    28     71     317       2      3    0.00        20.28   1010.1
02:16:30    28     71     313       3      3    0.00        19.81   1010.1
02:17:30    28     71     319       4      5    0.00        19.27   1010.1
02:18:30    28     70     338       4      6    0.00        19.11   1010.1
02:19:30    28     70     346       5      7    0.00        18.80   1010.1
02:20:30    29     70     348       1      3    0.00        18.40   1010.1
02:21:30    29     70     340       4      5    0.00        18.03   1010.1
02:22:30    29     69     304       5      6    0.00        17.90   1010.1
02:23:30    29     69     340       4      6    0.00        17.56   1010.1
02:24:30    29     69     340       5      7    0.00        17.22   1010.1
02:25:30    29     69     353       5      5    0.00        17.09   1010.1
02:26:30    29     69     333       5      6    0.00        16.75   1010.1
02:27:30    29     69     345       6      8    0.00        16.68   1010.1
02:28:30    29     69     344       5      6    0.00        16.38   1010.1
02:29:30    29     69     354       5      6    0.00        15.98   1010.1
02:30:30    29     69     335       5      6    0.00        15.64   1010.1
02:31:30    29     69     332       5      6    0.00        15.24   1010.1
02:32:30    29     69     345       4      5    0.00        14.87   1010.1
02:33:30    29     69     333       6      7    0.00        14.16   1010.1
02:34:30    29     69     341       5      7    0.00        13.66   1010.1
02:35:30    29     69     336       4      5    0.00        12.95   1010.1
02:36:30    29     69     308       4      4    0.00        12.28   1010.1
02:37:30    30     69     341       5      5    0.00        11.54   1010.1
02:38:30    30     68     341       5      6    0.00        11.03   1010.1
02:39:30    30     68     336       4      5    0.00        10.19   1010.1
02:40:30    30     68     337       4      5    0.00         9.25   1010.1
02:41:30    30     68     353       3      4    0.00         8.48   1010.1
02:42:30    30     68     351       3      5    0.00         7.67   1010.1
02:43:30    31     68     346       4      5    0.00         6.96   1010.1
02:44:30    31     68       2       4      5    0.00         6.16   1010.1
02:45:30    31     68     346       5      6    0.00         5.42   1010.1
02:46:30    31     68     352       4      6    0.00         4.74   1010.1
02:47:30    31     68     340       4      5    0.00         4.37   1010.1
02:48:30    31     68     341       6      7    0.00         3.87   1010.1
02:49:30    32     68     322       5      6    0.00         3.63   1010.1
02:50:30    32     68       1       2      3    0.00         3.23   1010.1
02:51:30    32     68     357       1      1    0.00         2.62   1010.1
02:52:30    32     68     337       1      2    0.00         1.98   1010.1
02:53:30    32     68     355       3      6    0.00         1.48   1010.1
02:54:30    32     68     342       5      6    0.00         1.21   1010.1
02:55:30    32     68     339       6      8    0.00         1.08   1010.1
02:56:30    32     68     337       5      6    0.00         0.91   1010.2
02:57:30    32     67     311       4      4    0.00         0.74   1010.2
02:58:30    32     67     342       2      4    0.00         0.30   1010.2
02:59:30    32     67     328       1      2    0.00         0.00   1010.2
03:00:30    32     67     354       3      4    0.00         0.00   1010.2
03:01:30    32     67     338       4      5    0.00         0.00   1010.2
03:02:30    32     67     346       5      6    0.00         0.00   1010.2
03:03:30    32     67     352       5      7    0.00         0.00   1010.2
03:04:30    32     67     335       5      7    0.00         0.00   1010.2
03:05:30    32     67     358       4      7    0.00         0.00   1010.2
03:06:30    32     67     335       5      6    0.00         0.00   1010.2
03:07:30    32     67     345       3      5    0.00         0.00   1010.2
03:08:30    32     67     327       4      4    0.00         0.00   1010.2
03:09:30    32     67     338       7      8    0.00         0.00   1010.2
03:10:30    32     67     342       5      6    0.00         0.00   1010.2
03:11:30    32     67     353       3      3    0.00         0.00   1010.2
03:12:30    32     67     346       4      6    0.00         0.00   1010.2
03:13:30    32     67     351       4      6    0.00         0.00   1010.2
03:14:30    32     67       6       5      6    0.00         0.00   1010.2
03:15:30    32     67     357       4      6    0.00         0.00   1010.2
03:16:30    32     67     358       5      6    0.00         0.00   1010.2
03:17:30    32     67      29       1      2    0.00         0.00   1010.2
03:18:30    32     67      18       2      4    0.00         0.00   1010.2
03:19:30    32     67      26       2      6    0.00         0.00   1010.2
03:20:30    32     67       8       5      6    0.00         0.00   1010.2
03:21:30    32     67      16       3      4    0.00         0.00   1010.2
03:22:30    32     67     359       5      7    0.00         0.00   1010.2
03:23:30    32     66      23       3      5    0.00         0.00   1010.2
03:24:30    32     67       2       3      4    0.00         0.00   1010.2
03:25:30    32     67     352       4      6    0.00         0.00   1010.2
03:26:30    32     66       0       5      7    0.00         0.00   1010.2
03:27:30    33     66       3       2      4    0.00         0.00   1010.2
03:28:30    32     66      26       3      5    0.00         0.00   1010.2
03:29:30    32     66       1       3      4    0.00         0.00   1010.2
03:30:30    32     66      17       3      4    0.00         0.00   1010.2
03:31:30    32     66      13       3      5    0.00         0.00   1010.2
03:32:30    33     66     359       2      3    0.00         0.00   1010.2
03:33:30    33     66       9       1      3    0.00         0.00   1010.2
03:34:30    33     66      19       1      2    0.00         0.00   1010.2
03:35:30    33     66      10       3      6    0.00         0.00   1010.2
03:36:30    33     66      29       5      5    0.00         0.00   1010.2
03:37:30    33     66       7       4      4    0.00         0.00   1010.2
03:38:30    33     66      12       5      6    0.00         0.00   1010.2
03:39:30    33     66      17       4      5    0.00         0.00   1010.2
03:40:30    34     66      15       4      5    0.00         0.00   1010.2
03:41:30    34     66       2       2      3    0.00         0.00   1010.2
03:42:30    34     66      21       2      3    0.00         0.00    
03:43:30    34     66       1       4      5    0.00         0.00   1010.3
03:44:30    34     66     358       3      5    0.00         0.00   1010.3
03:45:30    34     66       9       4      6    0.00         0.00   1010.3
03:46:30    34     65       4       5      7    0.00         0.00   1010.3
03:47:30    34     65     353       5      8    0.00         0.00   1010.3
03:48:30    35     65      28       4      5    0.00         0.00   1010.3
03:49:30    35     65      15       5      6    0.00         0.00   1010.3
03:50:30    35     65       9       3      4    0.00         0.00   1010.3
03:51:30    35     65      28       4      6    0.00         0.00   1010.3
03:52:30    35     65      26       4      7    0.00         0.00   1010.3
03:53:30    36     65      30       4      6    0.00         0.00   1010.3
03:54:30    36     65      31       3      3    0.00         0.00   1010.4
03:55:30    36     65      29       5      6    0.00         0.00   1010.4
03:56:30    36     65      33       3      6    0.00         0.00   1010.4
03:57:30    36     65      28       2      4    0.00         0.00   1010.4
03:58:30    36     65      36       5      6    0.00         0.00   1010.4
03:59:30    36     65      61       1      3    0.00         0.00   1010.4
04:00:30    36     65     360       2      3    0.00         0.00   1010.5
04:01:30    36     65       0       2      3    0.00         0.00   1010.5
04:02:30    36     65     347       3      6    0.00         0.00   1010.5
04:03:30    36     65     354       3      4    0.00         0.00   1010.5
04:04:30    36     65     355       1      2    0.00         0.00   1010.5
04:05:30    37     65     242       0      1    0.00         0.00   1010.5
04:06:30    37     65     236       0      0    0.00         0.00   1010.5
04:07:30    37     65     276       0      0    0.00         0.00   1010.5
04:08:30    37     65     329       1      2    0.00         0.00   1010.6
04:09:30    37     65     275       1      2    0.00         0.00   1010.6
04:10:30    36     65     346       0      0    0.00         0.00   1010.6
04:11:30    36     65     305       1      4    0.00         0.00   1010.6
04:12:30    36     65     282       2      3    0.00         0.00   1010.6
04:13:30    36     65     269       1      2    0.00         0.00   1010.6
04:14:30    36     65     255       0      0    0.00         0.00   1010.6
04:15:30    36     65     229       2      2    0.00         0.00   1010.6
04:16:30    36     65     230       2      2    0.00         0.00   1010.6
04:17:30    36     65     298       2      2    0.00         0.00   1010.6
04:18:30    36     65     303       1      3    0.00         0.00   1010.6
04:19:30    36     65     282       2      3    0.00         0.00   1010.6
04:20:30    36     65     338       4      4    0.00         0.00   1010.6
04:21:30    36     65     339       4      4    0.00         0.00   1010.6
04:22:30    36     65     356       3      4    0.00         0.00    
04:23:30    36     65     352       2      4    0.00         0.00   1010.6
04:24:30    35     65     336       4      5    0.00         0.00   1010.6
04:25:30    36     65     358       3      4    0.00         0.00   1010.6
04:26:30    36     65       0       4      5    0.00         0.00   1010.6
04:27:30    36     65     352       5      7    0.00         0.00   1010.6
04:28:30    36     65       7       3      4    0.00         0.00   1010.6
04:29:30    35     65     341       5      7    0.00         0.00   1010.6
04:30:30    36     65      14       4      5    0.00         0.00   1010.6
04:31:30    36     64     343       4      6    0.00         0.00   1010.6
04:32:30    36     64     347       4      6    0.00         0.00   1010.6
04:33:30    36     64     336       5      7    0.00         0.00   1010.6
04:34:30    35     64     352       5      7    0.00         0.00   1010.6
04:35:30    35     64     338       5      6    0.00         0.00   1010.7
04:36:30    35     64     353       6      7    0.00         0.00   1010.7
04:37:30    36     64     349       5      5    0.00         0.00   1010.7
04:38:30    36     64     341       5      6    0.00         0.00   1010.7
04:39:30    36     64     359       3      4    0.00         0.00   1010.7
04:40:30    36     64     352       3      5    0.00         0.00   1010.7
04:41:30    36     64     351       4      5    0.00         0.00   1010.7
04:42:30    36     64     351       5      6    0.00         0.00   1010.7
04:43:30    36     64     341       4      5    0.00         0.00   1010.7
04:44:30    36     64     354       4      4    0.00         0.00   1010.7
04:45:30    36     64     347       4      4    0.00         0.00   1010.7
04:46:30    36     64       2       4      5    0.00         0.00   1010.7
04:47:30    36     64     345       3      4    0.00         0.00   1010.7
04:48:30    36     64     337       2      4    0.00         0.00   1010.7
04:49:30    37     64       4       4      5    0.00         0.00   1010.7
04:50:30    37     64     344       3      4    0.00         0.00   1010.7
04:51:30    37     64     353       3      4    0.00         0.00   1010.7
04:52:30    37     64     342       3      4    0.00         0.00   1010.7
04:53:30    37     64     359       3      3    0.00         0.00   1010.7
04:54:30    37     64      12       3      4    0.00         0.00   1010.8
04:55:30    37     64       0       2      3    0.00         0.00   1010.8
04:56:30    37     64     344       3      4    0.00         0.00   1010.8
04:57:30    37     64       3       3      4    0.00         0.00   1010.8
04:58:30    37     64       4       2      3    0.00         0.00   1010.8
04:59:30    37     64     346       3      3    0.00         0.00   1010.8
05:00:30    37     64     348       2      3    0.00         0.00   1010.8
05:01:30    37     64     339       3      4    0.00         0.00   1010.8
05:02:30    37     64     353       1      3    0.00         0.00   1010.8
05:03:30    37     64       2       0      0    0.00         0.00   1010.9
05:04:30    37     64     332       0      0    0.00         0.00   1010.9
05:05:30    37     64      14       0      0    0.00         0.00   1010.9
05:06:30    37     64       1       4      5    0.00         0.00   1010.9
05:07:30    37     64     349       3      4    0.00         0.00   1010.9
05:08:30    38     64     360       3      4    0.00         0.00   1010.9
05:09:30    38     64       7       1      2    0.00         0.00   1010.9
05:10:30    38     64     352       2      4    0.00         0.00   1010.9
05:11:30    38     64     347       3      3    0.00         0.00   1010.9
05:12:30    38     64     340       3      3    0.00         0.00   1010.9
05:13:30    38     64     354       2      3    0.00         0.00   1010.9
05:14:30    39     63     356       4      5    0.00         0.00   1010.9
05:15:30    39     63       2       3      3    0.00         0.00   1010.9
05:16:30    39     63     345       4      5    0.00         0.00   1010.9
05:17:30    39     63     345       3      5    0.00         0.00   1010.9
05:18:30    39     63     356       2      3    0.00         0.00   1010.9
05:19:30    39     63      14       1      1    0.00         0.00   1010.9
05:20:30    39     63      13       1      1    0.00         0.00   1010.9
05:21:30    39     63     352       3      4    0.00         0.00   1010.9
05:22:30    40     63       0       3      4    0.00         0.00   1010.9
05:23:30    40     63       9       2      2    0.00         0.00   1010.9
05:24:30    40     63       0       3      3    0.00         0.00   1010.9
05:25:30    40     63     357       2      3    0.00         0.00   1010.9
05:26:30    40     63     355       3      3    0.00         0.00   1010.9
05:27:30    41     63       4       2      3    0.00         0.00   1010.9
05:28:30    41     63     353       2      3    0.00         0.00   1010.9
05:29:30    41     63      13       0      0    0.00         0.00   1010.9
05:30:30    41     63      19       0      0    0.00         0.00   1010.9
05:31:30    42     63     350       2      4    0.00         0.00   1010.9
05:32:30    42     63      28       1      2    0.00         0.00   1010.9
05:33:30    42     63      33       1      2    0.00         0.00   1010.9
05:34:30    42     63       0       1      3    0.00         0.00   1010.9
05:35:30    43     63      20       2      2    0.00         0.00   1010.9
05:36:30    43     63      21       3      4    0.00         0.00   1010.9
05:37:30    43     63      34       3      4    0.00         0.00   1010.9
05:38:30    44     62      27       4      5    0.00         0.00   1010.9
05:39:30    44     62      29       4      5    0.00         0.00   1010.9
05:40:30    45     62      21       3      4    0.00         0.00   1010.9
05:41:30    45     62     351       3      4    0.00         0.00   1010.9
05:42:30    45     62      43       2      3    0.00         0.00   1010.9
05:43:30    45     62      26       1      2    0.00         0.00   1010.9
05:44:30    45     62      36       4      4    0.00         0.00   1010.9
05:45:30    45     62      34       3      4    0.00         0.00   1011.0
05:46:30    46     62      41       2      4    0.00         0.00   1011.0
05:47:30    46     62      23       0      0    0.00         0.00   1011.0
05:48:30    46     62      54       1      2    0.00         0.00   1011.0
05:49:30    46     62      52       2      3    0.00         0.00   1011.0
05:50:30    46     62      69       3      3    0.00         0.00   1011.0
05:51:30    47     61      61       3      4    0.00         0.00   1011.0
05:52:30    47     61      46       2      4    0.00         0.00   1011.0
05:53:30    47     61      45       2      2    0.00         0.00   1011.0
05:54:30    47     61      19       1      1    0.00         0.00   1011.0
05:55:30    47     61      47       2      3    0.00         0.00   1011.0
05:56:30    47     61      27       3      4    0.00         0.00   1011.0
05:57:30    48     61      41       2      3    0.00         0.00   1011.0
05:58:30    48     61      57       2      3    0.00         0.00   1011.0
05:59:30    48     61      32       3      4    0.00         0.00   1011.0
06:00:30    48     61      31       5      5    0.00         0.00   1011.0
06:01:30    48     61      47       4      5    0.00         0.00   1011.0
06:02:30    48     61      34       3      5    0.00         0.00   1011.0
06:03:30    48     61      30       4      5    0.00         0.00   1011.0
06:04:30    49     61      24       3      4    0.00         0.00   1011.0
06:05:30    49     61      37       0      1    0.00         0.00   1011.0
06:06:30    49     61      26       1      3    0.00         0.00   1011.0
06:07:30    49     60      27       3      5    0.00         0.00   1011.0
06:08:30    49     60      24       4      5    0.00         0.00   1011.0
06:09:30    49     60      24       6      6    0.00         0.00   1011.0
06:10:30    49     60      28       5      5    0.00         0.00   1011.0
06:11:30    49     60      35       4      5    0.00         0.00   1011.0
06:12:30    49     60      28       5      6    0.00         0.00   1011.0
06:13:30    50     60      43       2      3    0.00         0.00   1011.0
06:14:30    50     60      54       1      2    0.00         0.00   1011.0
06:15:30    50     60      64       3      3    0.00         0.00   1011.0
06:16:30    50     60      67       3      4    0.00         0.00   1011.0
06:17:30    50     60      65       4      4    0.00         0.00   1011.0
06:18:30    50     60      69       1      3    0.00         0.00   1011.0
06:19:30    50     60      58       3      4    0.00         0.00   1011.0
06:20:30    50     60      60       5      5    0.00         0.00   1011.0
06:21:30    50     59      59       6      7    0.00         0.00   1011.0
06:22:30    51     59      63       4      5    0.00         0.00   1011.1
06:23:30    51     59      61       5      6    0.00         0.00   1011.1
06:24:30    51     59      53       5      5    0.00         0.00   1011.1
06:25:30    51     59      71       5      6    0.00         0.00   1011.1
06:26:30    51     59      61       4      5    0.00         0.00   1011.1
06:27:30    51     59      54       5      7    0.00         0.00   1011.1
06:28:30    51     59      48       3      4    0.00         0.00   1011.1
06:29:30    52     59      43       3      6    0.00         0.00   1011.1
06:30:30    51     59      54       4      5    0.00         0.00   1011.1
06:31:30    52     59      36       4      5    0.00         0.00   1011.1
06:32:30    52     59      46       3      4    0.00         0.00   1011.1
06:33:30    52     59      30       4      5    0.00         0.00   1011.1
06:34:30    52     59      19       3      4    0.00         0.00   1011.1
06:35:30    52     59      60       3      3    0.00         0.00   1011.1
06:36:30    52     59      40       3      6    0.00         0.00   1011.1
06:37:30    52     59      58       4      6    0.00         0.00   1011.1
06:38:30    52     59      41       3      4    0.00         0.00   1011.2
06:39:30    52     59      25       3      4    0.00         0.00   1011.2
06:40:30    52     58      31       3      4    0.00         0.00   1011.2
06:41:30    52     58      50       4      5    0.00         0.00   1011.2
06:42:30    53     58      34       5      7    0.00         0.00   1011.2
06:43:30    53     58      39       5      7    0.00         0.00   1011.2
06:44:30    53     58      40       5      6    0.00         0.00   1011.2
06:45:30    53     58      43       3      4    0.00         0.00   1011.2
06:46:30    53     58      48       4      5    0.00         0.00   1011.2
06:47:30    53     58      45       5      5    0.00         0.00   1011.2
06:48:30    53     58      27       3      6    0.00         0.00   1011.2
06:49:30    53     58      46       2      4    0.00         0.00   1011.2
06:50:30    53     58      47       4      4    0.00         0.00   1011.2
06:51:30    53     58      56       3      4    0.00         0.00   1011.2
06:52:30    54     58      52       4      4    0.00         0.00   1011.2
06:53:30    54     58      58       4      6    0.00         0.00   1011.3
06:54:30    54     58      48       6      8    0.00         0.00   1011.3
06:55:30    54     58      32       4      6    0.00         0.00   1011.3
06:56:30    54     58      47       7      8    0.00         0.00   1011.3
06:57:30    55     58      38       4      5    0.00         0.00   1011.3
06:58:30    55     58      50       5      6    0.00         0.00   1011.3
06:59:30    55     58      52       6      6    0.00         0.00   1011.3
07:00:30    55     58      41       4      5    0.00         0.00   1011.3
07:01:30    55     58      66       4      5    0.00         0.00   1011.3
07:02:30    55     58      47       4      5    0.00         0.00   1011.3
07:03:30    55     58      60       3      4    0.00         0.00   1011.4
07:04:30    56     58      53       5      6    0.00         0.00   1011.4
07:05:30    56     57      65       6      6    0.00         0.00   1011.4
07:06:30    56     57      58       5      5    0.00         0.00   1011.4
07:07:30    56     57      63       4      5    0.00         0.00   1011.4
07:08:30    56     57      69       3      4    0.00         0.00   1011.4
07:09:30    57     57      56       3      4    0.00         0.00   1011.4
07:10:30    57     57      74       3      4    0.00         0.00   1011.4
07:11:30    57     57      63       4      4    0.00         0.00   1011.3
07:12:30    57     57      72       4      4    0.00         0.00   1011.4
07:13:30    57     57      71       4      4    0.00         0.00   1011.4
07:14:30    57     57      64       5      5    0.00         0.00   1011.4
07:15:30    58     57      65       4      5    0.00         0.00   1011.4
07:16:30    58     57      40       3      4    0.00         0.00   1011.4
07:17:30    58     57      70       4      5    0.00         0.00   1011.4
07:18:30    58     57      73       3      5    0.00         0.00   1011.4
07:19:30    58     57      53       5      5    0.00         0.00   1011.4
07:20:30    58     57      59       4      4    0.00         0.00   1011.4
07:21:30    58     57      58       4      5    0.00         0.00   1011.4
07:22:30    58     57      66       4      4    0.00         0.00   1011.4
07:23:30    58     57      64       4      4    0.00         0.00   1011.4
07:24:30    58     57      63       3      4    0.00         0.00   1011.4
07:25:30    58     57      56       3      4    0.00         0.00   1011.4
07:26:30    58     57      54       4      4    0.00         0.00   1011.4
07:27:30    58     57      65       4      5    0.00         0.00   1011.4
07:28:30    58     57      70       3      3    0.00         0.00   1011.4
07:29:30    58     57      69       4      4    0.00         0.00   1011.4
07:30:30    58     57      64       4      5    0.00         0.00   1011.4
07:31:30    58     57      61       4      4    0.00         0.00   1011.4
07:32:30    59     57      63       4      5    0.00         0.00   1011.4
07:33:30    59     57      69       4      4    0.00         0.00   1011.4
07:34:30    60     57      73       3      3    0.00         0.00   1011.4
07:35:30    60     57      77       3      4    0.00         0.00   1011.4
07:36:30    59     57      81       4      5    0.00         0.00   1011.4
07:37:30    59     57      63       5      6    0.00         0.00   1011.4
07:38:30    60     57      84       3      3    0.00         0.00   1011.4
07:39:30    60     57      97       2      3    0.00         0.00   1011.4
07:40:30    60     57      99       3      3    0.00         0.00   1011.4
07:41:30    60     57      89       3      4    0.00         0.00   1011.4
07:42:30    60     57      64       2      4    0.00         0.00   1011.4
07:43:30    60     57      70       3      3    0.00         0.00   1011.4
07:44:30    60     57      74       4      4    0.00         0.00   1011.4
07:45:30    60     57      68       4      5    0.00         0.00   1011.4
07:46:30    60     57      58       3      3    0.00         0.00   1011.4
07:47:30    60     57      66       4      5    0.00         0.00   1011.4
07:48:30    61     57      69       4      5    0.00         0.00   1011.4
07:49:30    61     56      72       5      6    0.00         0.00   1011.4
07:50:30    61     56      73       5      6    0.00         0.00   1011.4
