Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S5-803-1309
Application version = 2.2.3.0
Flow = 98 ml/min
Timebase = 300 s
Start date = 2015/04/21
Start time = 12:55:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2015/04/21,18:05:00,809437,879593,"-8.312",99,30,0,100,359
2015/04/21,18:10:00,809484,879315,"-8.275",99,31,0,100,429
2015/04/21,18:15:00,809334,878956,"-8.252",99,31,0,100,256
2015/04/21,18:20:00,809387,878785,"-8.226",99,31,0,100,298
2015/04/21,18:25:00,809266,878512,"-8.210",98,31,0,100,187
2015/04/21,18:30:00,809139,878387,"-8.212",99,31,0,100,-17
2015/04/21,18:35:00,808994,878214,"-8.210",99,31,0,100,20
2015/04/21,18:40:00,808964,878076,"-8.198",100,31,0,100,136
2015/04/21,18:45:00,808748,877806,"-8.194",98,31,0,100,47
2015/04/21,18:50:00,808583,877379,"-8.166",98,31,0,100,327
2015/04/21,18:55:00,808539,877238,"-8.155",99,32,0,100,122
2015/04/21,19:00:00,808317,876962,"-8.151",99,32,0,100,46
2015/04/21,19:05:00,808225,876834,"-8.148",98,32,0,100,37
2015/04/21,19:10:00,808238,876663,"-8.127",100,32,0,100,240
2015/04/21,19:15:00,808056,876358,"-8.114",98,32,0,100,142
2015/04/21,19:20:00,808079,876280,"-8.103",99,32,0,100,135
2015/04/21,19:25:00,807983,876023,"-8.085",98,32,0,100,202
2015/04/21,19:30:00,807952,875821,"-8.066",99,32,0,100,221
2015/04/21,19:35:00,807870,875604,"-8.051",98,32,0,100,170
2015/04/21,19:40:00,807807,875425,"-8.039",99,32,0,100,145
2015/04/21,19:45:00,807774,875286,"-8.027",99,32,0,100,135
2015/04/21,19:50:00,807794,875169,"-8.011",99,32,0,100,182
2015/04/21,19:55:00,807724,874933,"-7.993",99,32,0,100,210
2015/04/21,20:00:00,807755,874706,"-7.963",98,32,0,100,345
2015/04/21,20:05:00,807775,874588,"-7.947",99,32,0,100,183
2015/04/21,20:10:00,807797,874483,"-7.932",99,32,0,100,169
2015/04/21,20:15:00,807865,874418,"-7.916",99,32,0,100,182
2015/04/21,20:20:00,807924,874309,"-7.897",99,32,0,100,227
2015/04/21,20:25:00,807847,874137,"-7.886",99,32,0,100,116
2015/04/21,20:30:00,807933,874114,"-7.873",99,32,0,100,152
2015/04/21,20:35:00,808030,874040,"-7.853",99,32,0,100,235
2015/04/21,20:40:00,807995,873825,"-7.832",99,32,0,100,233
2015/04/21,20:45:00,807964,873743,"-7.827",99,32,0,100,64
2015/04/21,20:50:00,807876,873534,"-7.814",99,32,0,100,150
2015/04/21,20:55:00,807803,873354,"-7.802",99,32,0,100,133
2015/04/21,21:00:00,807740,873210,"-7.794",99,32,0,100,100
2015/04/21,21:05:00,807666,873077,"-7.788",99,32,0,100,70
2015/04/21,21:10:00,807576,872834,"-7.771",100,32,0,100,190
2015/04/21,21:15:00,807534,872636,"-7.753",99,32,0,100,201
2015/04/21,21:20:00,807523,872398,"-7.727",99,33,0,100,297
2015/04/21,21:25:00,807459,872052,"-7.696",99,33,0,100,364
2015/04/21,21:30:00,807449,871861,"-7.675",99,33,0,100,237
2015/04/21,21:35:00,807403,871559,"-7.646",99,33,0,100,332
2015/04/21,21:40:00,807390,871217,"-7.608",99,33,0,100,432
2015/04/21,21:45:00,807330,870683,"-7.555",99,33,0,100,618
2015/04/21,21:50:00,807329,870157,"-7.494",99,33,0,100,692
2015/04/21,21:55:00,807283,869665,"-7.443",99,33,0,100,584
2015/04/21,22:00:00,807334,869355,"-7.401",99,33,0,100,482
2015/04/21,22:05:00,807297,869028,"-7.368",99,33,0,100,379
2015/04/21,22:10:00,807222,868490,"-7.316",99,33,0,100,604
2015/04/21,22:15:00,807308,868136,"-7.264",99,33,0,100,590
2015/04/21,22:20:00,807290,867896,"-7.239",99,33,0,100,292
2015/04/21,22:25:00,807338,867756,"-7.217",99,33,0,100,253
2015/04/21,22:30:00,807299,867572,"-7.200",99,33,0,100,188
2015/04/21,22:35:00,807282,867423,"-7.185",99,33,0,100,173
2015/04/21,22:40:00,807235,867127,"-7.157",99,33,0,100,325
2015/04/21,22:45:00,807259,866808,"-7.117",99,33,0,100,456
2015/04/21,22:50:00,807230,866509,"-7.086",99,33,0,100,355
2015/04/21,22:55:00,807177,866315,"-7.071",99,33,0,100,182
2015/04/21,23:00:00,807085,865873,"-7.031",99,33,0,100,455
2015/04/21,23:05:00,807047,865496,"-6.992",99,33,0,100,446
2015/04/21,23:10:00,806998,865163,"-6.960",99,33,0,100,372
2015/04/21,23:15:00,806984,864817,"-6.921",99,33,0,99,439
2015/04/21,23:20:00,807017,864567,"-6.888",99,33,0,98,379
2015/04/21,23:25:00,807005,864289,"-6.858",99,33,0,97,352
2015/04/21,23:30:00,807001,863865,"-6.809",99,33,0,99,557
2015/04/21,23:35:00,807017,863606,"-6.777",99,33,0,98,367
2015/04/21,23:40:00,807000,863211,"-6.734",99,33,0,99,501
2015/04/21,23:45:00,806957,862728,"-6.683",99,33,0,98,581
2015/04/21,23:50:00,806870,862003,"-6.610",98,33,0,97,850
2015/04/21,23:55:00,806874,861350,"-6.533",99,33,0,99,875
2015/04/22,00:00:00,806847,860722,"-6.464",99,33,0,98,799
2015/04/22,00:05:00,806857,860458,"-6.432",99,33,0,94,366
2015/04/22,00:10:00,806851,860179,"-6.400",99,33,0,93,364
2015/04/22,00:15:00,806823,859996,"-6.382",99,33,0,92,204
2015/04/22,00:20:00,806813,859811,"-6.362",99,33,0,93,233
2015/04/22,00:25:00,806731,859443,"-6.329",99,33,0,92,375
2015/04/22,00:30:00,806702,858794,"-6.257",99,33,0,94,826
2015/04/22,00:35:00,806655,858103,"-6.183",98,33,0,93,866
2015/04/22,00:40:00,806585,857948,"-6.173",99,33,0,94,108
2015/04/22,00:45:00,806565,857854,"-6.165",99,33,0,93,97
2015/04/22,00:50:00,806582,857765,"-6.152",99,33,0,92,143
2015/04/22,00:55:00,806571,857676,"-6.143",99,33,0,88,103
2015/04/22,01:00:00,806533,857471,"-6.124",99,33,0,87,220
2015/04/22,01:05:00,806615,857283,"-6.092",99,33,0,89,368
2015/04/22,01:10:00,806779,857140,"-6.055",98,33,0,88,429
2015/04/22,01:15:00,806768,856989,"-6.039",99,33,0,87,187
2015/04/22,01:20:00,806799,856865,"-6.021",99,33,0,88,210
2015/04/22,01:25:00,806771,856495,"-5.981",98,33,0,87,460
2015/04/22,01:30:00,806722,856285,"-5.962",99,33,0,89,212
2015/04/22,01:35:00,806626,856123,"-5.955",99,33,0,88,81
2015/04/22,01:40:00,806565,856059,"-5.955",99,33,0,84,-1
2015/04/22,01:45:00,806492,855964,"-5.953",99,33,0,83,23
2015/04/22,01:50:00,806419,855808,"-5.944",99,33,0,82,105
2015/04/22,01:55:00,806407,855681,"-5.931",98,33,0,83,155
2015/04/22,02:00:00,806319,855343,"-5.902",99,33,0,82,328
2015/04/22,02:05:00,806297,855071,"-5.873",99,33,0,84,334
2015/04/22,02:10:00,806294,854931,"-5.857",99,34,0,83,184
2015/04/22,02:15:00,806285,854842,"-5.848",98,34,0,82,108
2015/04/22,02:20:00,806274,854745,"-5.838",99,34,0,83,115
2015/04/22,02:25:00,806251,854546,"-5.818",99,34,0,82,234
2015/04/22,02:30:00,806213,854378,"-5.803",99,34,0,78,172
2015/04/22,02:35:00,806212,854228,"-5.785",98,34,0,77,202
2015/04/22,02:40:00,806190,854122,"-5.775",100,34,0,79,110
2015/04/22,02:45:00,806213,854026,"-5.761",98,34,0,78,163
2015/04/22,02:50:00,806166,853891,"-5.751",99,34,0,76,115
2015/04/22,02:55:00,806237,853904,"-5.744",99,34,0,78,84
2015/04/22,03:00:00,806227,853838,"-5.738",99,34,0,77,74
2015/04/22,03:05:00,806240,853800,"-5.732",99,34,0,78,70
2015/04/22,03:10:00,806231,853735,"-5.725",99,34,0,77,75
2015/04/22,03:15:00,806197,853643,"-5.718",99,34,0,74,75
2015/04/22,03:20:00,806227,853612,"-5.711",99,34,0,73,84
2015/04/22,03:25:00,806227,853552,"-5.704",99,34,0,71,81
2015/04/22,03:30:00,806177,853456,"-5.699",99,34,0,73,58
2015/04/22,03:35:00,806122,853351,"-5.694",99,34,0,72,63
2015/04/22,03:40:00,806139,853316,"-5.687",99,34,0,73,71
2015/04/22,03:45:00,806134,853247,"-5.680",99,34,0,72,86
2015/04/22,03:50:00,806082,853122,"-5.672",99,34,0,74,94
2015/04/22,03:55:00,806033,853010,"-5.665",99,34,0,73,81
2015/04/22,04:00:00,805976,852878,"-5.656",98,34,0,71,97
2015/04/22,04:05:00,806031,852851,"-5.646",99,34,0,68,115
2015/04/22,04:10:00,805995,852702,"-5.633",99,34,0,67,149
2015/04/22,04:15:00,805965,852556,"-5.620",99,34,0,68,154
2015/04/22,04:20:00,805963,852441,"-5.607",99,34,0,67,152
2015/04/22,04:25:00,806009,852360,"-5.591",99,34,0,69,175
2015/04/22,04:30:00,805993,852202,"-5.575",99,34,0,67,190
2015/04/22,04:35:00,806024,852081,"-5.557",99,34,0,66,207
2015/04/22,04:40:00,805986,851923,"-5.543",99,34,0,68,159
2015/04/22,04:45:00,806017,851852,"-5.531",99,34,0,67,140
2015/04/22,04:50:00,806010,851724,"-5.517",99,34,0,63,162
2015/04/22,04:55:00,806051,851537,"-5.490",99,34,0,62,310
2015/04/22,05:00:00,806076,851335,"-5.463",99,34,0,63,308
2015/04/22,05:05:00,806050,851120,"-5.441",99,34,0,62,253
2015/04/22,05:10:00,806052,850886,"-5.413",99,33,0,61,318
2015/04/22,05:15:00,806111,850668,"-5.380",99,33,0,63,378
2015/04/22,05:20:00,806212,850491,"-5.347",99,33,0,62,383
2015/04/22,05:25:00,806194,850191,"-5.314",99,33,0,63,379
2015/04/22,05:30:00,806257,849994,"-5.283",99,33,0,62,356
2015/04/22,05:35:00,806265,849602,"-5.236",99,33,0,58,541
2015/04/22,05:40:00,806239,849316,"-5.205",99,33,0,57,349
2015/04/22,05:45:00,806192,848994,"-5.173",99,33,0,56,368
2015/04/22,05:50:00,806194,848688,"-5.137",99,33,0,58,417
2015/04/22,05:55:00,806147,848208,"-5.086",99,33,0,57,582
2015/04/22,06:00:00,806114,847827,"-5.045",99,33,0,58,469
2015/04/22,06:05:00,806097,847526,"-5.012",99,33,0,57,383
2015/04/22,06:10:00,806102,847325,"-4.987",99,33,0,58,279
2015/04/22,06:15:00,806007,847055,"-4.967",99,33,0,57,230
2015/04/22,06:20:00,805987,846758,"-4.935",99,33,0,56,374
2015/04/22,06:25:00,805933,846489,"-4.910",99,34,0,52,288
2015/04/22,06:30:00,805908,846187,"-4.877",99,34,0,51,374
2015/04/22,06:35:00,805859,845835,"-4.842",99,34,0,53,408
2015/04/22,06:40:00,805849,845486,"-4.802",99,34,0,52,459
2015/04/22,06:45:00,805818,845038,"-4.752",99,34,0,53,564
2015/04/22,06:50:00,805821,844548,"-4.694",99,34,0,52,670
2015/04/22,06:55:00,805747,843987,"-4.637",99,34,0,51,657
2015/04/22,07:00:00,805727,843510,"-4.583",99,34,0,52,620
2015/04/22,07:05:00,805667,843004,"-4.530",99,34,0,51,603
2015/04/22,07:10:00,805623,842514,"-4.477",99,34,0,48,605
2015/04/22,07:15:00,805788,842136,"-4.412",99,34,0,46,750
2015/04/22,07:20:00,805812,841608,"-4.346",99,34,0,48,754
2015/04/22,07:25:00,805773,841042,"-4.284",99,34,0,47,716
2015/04/22,07:30:00,805695,840479,"-4.227",99,34,0,48,657
2015/04/22,07:35:00,805659,839807,"-4.151",99,34,0,47,867
2015/04/22,07:40:00,805585,839137,"-4.081",99,34,0,46,810
2015/04/22,07:45:00,805527,838624,"-4.027",99,34,0,47,619
2015/04/22,07:50:00,805404,837868,"-3.952",99,34,0,46,860
2015/04/22,07:55:00,805327,837190,"-3.880",99,35,0,42,819
2015/04/22,08:00:00,805204,836545,"-3.818",99,35,0,41,709
2015/04/22,08:05:00,805088,835871,"-3.752",99,35,0,43,760
2015/04/22,08:10:00,805017,835002,"-3.657",99,35,0,41,1092
2015/04/22,08:15:00,804915,834253,"-3.580",99,35,0,43,884
2015/04/22,08:20:00,804878,833770,"-3.527",98,35,0,42,618
2015/04/22,08:25:00,804754,833244,"-3.479",98,35,0,43,553
2015/04/22,08:30:00,804668,832627,"-3.416",100,36,0,42,720
2015/04/22,08:35:00,804542,831849,"-3.338",99,36,0,41,893
2015/04/22,08:40:00,804522,831574,"-3.307",99,36,0,37,351
2015/04/22,08:45:00,804504,831391,"-3.287",99,36,0,36,227
2015/04/22,08:50:00,804463,831050,"-3.251",99,36,0,37,412
2015/04/22,08:55:00,804425,830788,"-3.225",99,36,0,36,308
2015/04/22,09:00:00,804381,830463,"-3.191",100,36,0,37,382
2015/04/22,09:05:00,804410,830097,"-3.143",99,37,0,36,547
2015/04/22,09:10:00,804262,829403,"-3.078",99,38,0,37,749
