<head/><TITLE>ATG rooftop data for 26 April 2015</TITLE>
<H2>ATG rooftop data for 26 April 2015</H2>

THIS DATA IS SUBJECT TO ERRORS.

All times are <a href=/utc.html>UTC</a>.
<p>
<PRE>
			Wind 
  Time	  RHum 	 Temp	Direct	Speed	Gust	Rain	Radiation    Pres
02:12:32    46     54     280       9     10    0.00        25.45   1017.3
02:13:32    47     54     272       8      9    0.00        25.19   1017.3
02:14:32    47     54     265       5      6    0.00        24.65   1017.3
02:15:32    47     54     268       5      6    0.00        24.31   1017.3
02:16:32    47     54     282       7      8    0.00        23.97   1017.3
02:17:32    46     54     279       6      9    0.00        23.77   1017.3
02:18:32    46     54     274       7      8    0.00        23.47   1017.3
02:19:32    47     54     260       7      7    0.00        23.27   1017.3
02:20:32    47     54     279       6      8    0.00        23.03   1017.3
02:21:32    47     54     287       5      6    0.00        22.66   1017.3
02:22:32    47     54     278       5      6    0.00        22.02   1017.4
02:23:32    46     54     290       6      7    0.00        21.72   1017.4
02:24:32    46     54     284       5      6    0.00        21.28   1017.4
02:25:32    46     54     268       6      6    0.00        20.95   1017.4
02:26:32    47     53     273       5      7    0.00        20.61   1017.4
02:27:32    47     53     289       5      6    0.00        20.41   1017.4
02:28:32    47     54     280       6      7    0.00        20.20   1017.4
02:29:32    47     54     302       6      8    0.00        21.48   1017.4
02:30:32    47     54     330       3      4    0.00        26.16   1017.4
02:31:32    46     54     307       3      5    0.00        27.81   1017.4
02:32:32    46     54     272       4      5    0.00        23.40   1017.4
02:33:32    47     54     293       5      6    0.00        18.86   1017.4
02:34:32    46     54     289       4      5    0.00        17.24   1017.4
02:35:32    46     54     300       4      5    0.00        16.70   1017.4
02:36:32    47     54     281       4      6    0.00        16.40   1017.5
02:37:32    47     54     278       5      6    0.00        16.10   1017.5
02:38:32    47     54     298       4      4    0.00        15.69   1017.5
02:39:32    47     54     310       4      5    0.00        15.49   1017.5
02:40:32    46     54     308       5      6    0.00        16.80   1017.5
02:41:32    47     53     283       3      5    0.00        18.42   1017.5
02:42:32    47     54     276       5      7    0.00        18.89   1017.5
02:43:32    47     53     282       6      7    0.00        18.12   1017.5
02:44:32    47     53     278       6      7    0.00        17.07   1017.5
02:45:32    47     53     281       6      6    0.00        15.96   1017.5
02:46:32    47     53     295       5      7    0.00        14.92   1017.5
02:47:32    47     53     293       3      5    0.00        13.74   1017.5
02:48:32    47     53     300       4      6    0.00        11.85   1017.5
02:49:32    47     53     295       6      6    0.00         9.77   1017.5
02:50:32    47     53     286       5      6    0.00         9.13   1017.5
02:51:32    47     53     290       5      6    0.00         8.86   1017.5
02:52:32    47     53     289       5      6    0.00         8.32   1017.6
02:53:32    48     53     313       3      4    0.00         7.78   1017.6
02:54:32    48     53     298       3      4    0.00         7.24   1017.6
02:55:32    48     53     295       4      5    0.00         6.80   1017.6
02:56:32    48     53     315       4      6    0.00         6.23   1017.6
02:57:32    48     53     331       2      4    0.00         5.69   1017.7
02:58:32    49     53     285       3      4    0.00         5.05   1017.7
02:59:32    48     53     321       3      4    0.00         4.55   1017.7
03:00:32    48     53     312       1      3    0.00         4.07   1017.7
03:01:32    48     53     301       4      6    0.00         3.60   1017.7
03:02:32    48     53     289       5      6    0.00         3.27   1017.7
03:03:32    48     53     340       4      5    0.00         2.93   1017.7
03:04:32    48     53     332       4      5    0.00         2.76   1017.7
03:05:32    49     52     325       3      4    0.00         2.42   1017.7
03:06:32    49     52     311       1      3    0.00         1.82   1017.7
03:07:32    49     53     310       2      3    0.00         1.28   1017.8
03:08:32    49     53     298       3      4    0.00         0.98   1017.8
03:09:32    49     53     302       3      3    0.00         0.54   1017.8
03:10:32    49     53     306       3      3    0.00         0.24   1017.8
03:11:32    49     53     294       4      5    0.00         0.00   1017.8
03:12:32    49     53     296       2      3    0.00         0.00   1017.8
03:13:32    49     53     291       3      5    0.00         0.00   1017.8
03:14:32    49     53     295       4      5    0.00         0.00   1017.8
03:15:32    49     52     315       4      5    0.00         0.00   1017.8
03:16:32    49     52     326       2      3    0.00         0.00   1017.8
03:17:32    50     52     325       2      3    0.00         0.00   1017.8
03:18:32    50     52     292       3      4    0.00         0.00   1017.8
03:19:32    49     52     294       4      5    0.00         0.00   1017.8
03:20:32    49     52     327       4      4    0.00         0.00   1017.8
03:21:32    49     52     339       3      4    0.00         0.00   1017.8
03:22:32    50     52     292       4      5    0.00         0.00   1017.8
03:23:32    50     52     299       3      4    0.00         0.00   1017.9
03:24:32    50     52     295       3      4    0.00         0.00   1017.9
03:25:32    50     52     304       4      5    0.00         0.00   1017.9
03:26:32    50     52     312       4      5    0.00         0.00   1017.9
03:27:32    50     52     308       3      4    0.00         0.00   1017.9
03:28:32    50     52     312       3      3    0.00         0.00   1017.9
03:29:32    50     52     315       4      5    0.00         0.00   1018.0
03:30:32    50     52     319       3      4    0.00         0.00   1018.0
03:31:32    50     52     288       4      4    0.00         0.00   1018.0
03:32:32    50     52     309       3      4    0.00         0.00   1018.0
03:33:32    50     52     322       1      2    0.00         0.00   1018.0
03:34:32    50     52     316       2      3    0.00         0.00   1018.0
03:35:32    50     52     351       2      4    0.00         0.00   1018.0
03:36:32    50     52     325       2      3    0.00         0.00   1018.0
03:37:32    50     52     357       1      2    0.00         0.00   1018.0
03:38:32    50     52       1       2      3    0.00         0.00   1018.0
03:39:32    49     52     339       3      4    0.00         0.00   1018.0
03:40:32    49     52     344       4      5    0.00         0.00   1018.0
03:41:32    49     52     344       3      4    0.00         0.00   1018.0
03:42:32    50     52     351       4      5    0.00         0.00   1018.0
03:43:32    50     52     347       4      5    0.00         0.00   1018.1
03:44:32    50     52     348       3      4    0.00         0.00   1018.1
03:45:32    50     52     339       3      3    0.00         0.00   1018.0
03:46:32    50     52     337       3      4    0.00         0.00   1018.0
03:47:32    50     52     348       3      4    0.00         0.00   1018.0
03:48:32    49     52     339       4      5    0.00         0.00   1018.1
03:49:32    49     52     336       4      4    0.00         0.00   1018.1
03:50:32    50     51     334       3      5    0.00         0.00   1018.1
03:51:32    50     51     350       2      3    0.00         0.00   1018.1
03:52:32    50     51     344       3      4    0.00         0.00   1018.1
03:53:32    50     51     337       4      4    0.00         0.00   1018.1
03:54:32    50     51     338       4      5    0.00         0.00   1018.1
03:55:32    50     51     340       4      4    0.00         0.00   1018.2
03:56:32    50     51       1       4      5    0.00         0.00   1018.2
03:57:32    50     51     333       2      4    0.00         0.00   1018.2
03:58:32    50     51     337       4      4    0.00         0.00   1018.2
03:59:32    50     51     341       3      4    0.00         0.00   1018.2
04:00:32    51     51     331       4      4    0.00         0.00   1018.3
04:01:32    51     51     340       3      3    0.00         0.00   1018.3
04:02:32    51     51     345       4      4    0.00         0.00   1018.3
04:03:32    50     51     348       4      5    0.00         0.00   1018.3
04:04:32    51     51     354       4      5    0.00         0.00   1018.3
04:05:32    51     51     341       3      4    0.00         0.00   1018.3
04:06:32    51     51     345       3      3    0.00         0.00   1018.3
04:07:32    51     51     342       2      3    0.00         0.00   1018.4
04:08:32    51     51     328       1      2    0.00         0.00   1018.4
04:09:32    51     52     343       2      3    0.00         0.00   1018.3
04:10:32    51     52     358       1      2    0.00         0.00   1018.4
04:11:32    51     52     340       0      1    0.00         0.00   1018.4
04:12:32    51     52     339       3      4    0.00         0.00   1018.4
04:13:32    51     51     349       2      4    0.00         0.00   1018.3
04:14:32    51     51      11       1      2    0.00         0.00   1018.4
04:15:32    51     51      22       1      2    0.00         0.00   1018.4
04:16:32    51     51       3       1      1    0.00         0.00   1018.4
04:17:32    51     51     352       0      1    0.00         0.00   1018.4
04:18:32    51     52     330       2      3    0.00         0.00   1018.4
04:19:32    51     51     336       3      3    0.00         0.00   1018.4
04:20:32    51     51     342       3      3    0.00         0.00   1018.4
04:21:32    51     51     323       1      3    0.00         0.00   1018.4
04:22:32    51     51      13       0      0    0.00         0.00   1018.4
04:23:32    51     51      60       0      0    0.00         0.00   1018.4
04:24:32    51     51     357       0      0    0.00         0.00   1018.4
04:25:32    51     51     357       0      0    0.00         0.00   1018.4
04:26:32    51     51     346       0      0    0.00         0.00   1018.4
04:27:32    51     51       9       0      0    0.00         0.00   1018.4
04:28:32    51     51      10       0      0    0.00         0.00   1018.4
04:29:32    51     51      48       0      0    0.00         0.00   1018.4
04:30:32    51     51      71       0      0    0.00         0.00   1018.4
04:31:32    51     51      69       0      0    0.00         0.00   1018.5
04:32:32    51     51      30       0      0    0.00         0.00   1018.5
04:33:32    52     51      63       0      0    0.00         0.00   1018.4
04:34:32    52     51     103       0      0    0.00         0.00   1018.4
04:35:32    52     51     117       0      0    0.00         0.00   1018.4
04:36:32    52     51      86       0      0    0.00         0.00   1018.5
04:37:32    52     51      33       0      0    0.00         0.00   1018.4
04:38:32    53     51       6       0      0    0.00         0.00   1018.5
04:39:32    54     51     246       0      0    0.00         0.00   1018.5
04:40:32    55     51     252       0      0    0.00         0.00   1018.5
04:41:32    55     51     241       0      0    0.00         0.00   1018.5
04:42:32    55     51     238       0      0    0.00         0.00   1018.5
04:43:32    56     51     293       0      0    0.00         0.00   1018.5
04:44:32    56     51     284       0      0    0.00         0.00   1018.5
04:45:32    56     51     285       0      0    0.00         0.00   1018.5
04:46:32    55     51     291       0      0    0.00         0.00   1018.5
04:47:32    55     51      21       0      0    0.00         0.00   1018.5
04:48:32    54     51      32       0      0    0.00         0.00   1018.5
04:49:32    53     51      11       0      0    0.00         0.00   1018.5
04:50:32    54     51      51       0      0    0.00         0.00   1018.5
04:51:32    55     51      69       0      0    0.00         0.00   1018.5
04:52:32    55     51      62       0      0    0.00         0.00   1018.5
04:53:32    54     51      59       0      0    0.00         0.00   1018.5
04:54:32    54     51      68       0      0    0.00         0.00   1018.5
04:55:32    54     51      74       0      0    0.00         0.00   1018.5
04:56:32    54     51      57       0      0    0.00         0.00   1018.5
04:57:32    55     51      57       0      0    0.00         0.00   1018.5
04:58:32    55     51      41       0      0    0.00         0.00   1018.5
04:59:32    54     51      48       0      0    0.00         0.00   1018.4
05:00:32    54     51      58       0      0    0.00         0.00   1018.4
05:01:32    54     51      38       0      0    0.00         0.00   1018.4
05:02:32    54     51      16       0      0    0.00         0.00   1018.4
05:03:32    53     51      19       0      0    0.00         0.00   1018.4
05:04:32    52     51      17       0      0    0.00         0.00   1018.4
05:05:32    52     51      13       0      0    0.00         0.00   1018.4
05:06:32    52     51       2       0      0    0.00         0.00   1018.5
05:07:32    51     51     326       0      0    0.00         0.00   1018.4
05:08:32    51     51     306       0      0    0.00         0.00   1018.4
05:09:32    50     51     342       0      0    0.00         0.00   1018.4
05:10:32    51     51     341       0      0    0.00         0.00   1018.4
05:11:32    52     51     310       0      0    0.00         0.00   1018.4
05:12:32    53     51     301       0      0    0.00         0.00   1018.4
05:13:32    53     51     313       0      0    0.00         0.00   1018.4
05:14:32    54     51     315       0      0    0.00         0.00   1018.4
05:15:32    55     51     298       0      0    0.00         0.00   1018.4
05:16:32    56     51     297       0      0    0.00         0.00   1018.4
05:17:32    56     51     305       0      0    0.00         0.00   1018.4
05:18:32    56     50     327       0      0    0.00         0.00   1018.4
05:19:32    56     50     322       0      0    0.00         0.00   1018.4
05:20:32    56     50     326       0      0    0.00         0.00   1018.4
05:21:32    56     50     347       0      0    0.00         0.00   1018.4
05:22:32    56     50     347       0      0    0.00         0.00   1018.4
05:23:32    56     50     325       0      0    0.00         0.00   1018.4
05:24:32    57     50     358       0      0    0.00         0.00   1018.4
05:25:32    57     50     338       0      0    0.00         0.00   1018.4
05:26:32    57     50     341       0      0    0.00         0.00   1018.3
05:27:32    55     50     341       0      0    0.00         0.00   1018.4
05:28:32    55     50     337       0      0    0.00         0.00   1018.4
05:29:32    54     50     349       0      0    0.00         0.00   1018.4
05:30:32    54     50     351       0      0    0.00         0.00   1018.4
05:31:32    53     50     347       0      0    0.00         0.00   1018.4
05:32:32    52     50     349       0      0    0.00         0.00   1018.4
05:33:32    52     50     352       0      0    0.00         0.00   1018.4
05:34:32    52     50     346       0      0    0.00         0.00   1018.4
05:35:32    52     50     346       0      0    0.00         0.00   1018.5
05:36:32    52     50     335       0      0    0.00         0.00   1018.5
05:37:32    54     50     328       0      0    0.00         0.00   1018.5
05:38:32    55     50     312       0      0    0.00         0.00   1018.5
05:39:32    56     50     279       0      0    0.00         0.00   1018.5
05:40:32    57     50     255       0      0    0.00         0.00   1018.5
05:41:32    57     50     252       0      0    0.00         0.00   1018.5
05:42:32    57     50     251       0      0    0.00         0.00   1018.5
05:43:32    58     50     251       0      0    0.00         0.00   1018.5
05:44:32    58     50     239       0      0    0.00         0.00   1018.5
05:45:32    58     49     157       0      0    0.00         0.00   1018.5
05:46:32    59     49     143       0      0    0.00         0.00   1018.5
05:47:32    59     49      83       0      0    0.00         0.00   1018.6
05:48:32    59     49     139       0      0    0.00         0.00   1018.6
05:49:32    59     49     110       0      0    0.00         0.00   1018.6
05:50:32    60     49     114       0      0    0.00         0.00   1018.6
05:51:32    60     49     111       2      4    0.00         0.00   1018.7
05:52:32    60     49     115       3      4    0.00         0.00   1018.7
05:53:32    60     49     122       3      4    0.00         0.00   1018.7
05:54:32    60     49     104       4      4    0.00         0.00   1018.7
05:55:32    60     49     101       3      4    0.00         0.00   1018.7
05:56:32    60     49      99       3      3    0.00         0.00   1018.7
05:57:32    60     49     100       4      4    0.00         0.00   1018.7
05:58:32    60     49      99       3      4    0.00         0.00   1018.8
05:59:32    60     49      99       3      4    0.00         0.00   1018.8
06:00:32    60     49      94       2      3    0.00         0.00   1018.8
06:01:32    60     49      89       2      3    0.00         0.00   1018.8
06:02:32    60     49      80       2      3    0.00         0.00   1018.8
06:03:32    61     49     102       0      0    0.00         0.00   1018.8
06:04:32    61     49     105       3      3    0.00         0.00   1018.8
06:05:32    61     49     101       1      3    0.00         0.00   1018.8
06:06:32    61     49      96       3      4    0.00         0.00   1018.8
06:07:32    61     49      93       1      2    0.00         0.00   1018.8
06:08:32    61     49      91       0      0    0.00         0.00   1018.8
06:09:32    62     49     100       0      0    0.00         0.00   1018.8
06:10:32    62     49      93       0      0    0.00         0.00   1018.9
06:11:32    62     49     107       0      0    0.00         0.00   1018.9
06:12:32    62     49     107       0      0    0.00         0.00   1018.9
06:13:32    62     49     100       1      3    0.00         0.00   1018.9
06:14:32    62     49      87       2      3    0.00         0.00   1018.9
06:15:32    62     50      94       2      3    0.00         0.00   1018.9
06:16:32    62     50      90       3      3    0.00         0.00   1018.9
06:17:32    62     49      93       3      3    0.00         0.00   1018.9
06:18:32    62     49      93       3      3    0.00         0.00   1019.0
06:19:32    62     49     101       2      3    0.00         0.00   1019.0
06:20:32    62     49     101       2      3    0.00         0.00   1019.0
06:21:32    62     49     130       1      2    0.00         0.00   1019.0
06:22:32    63     49     110       2      3    0.00         0.00   1019.0
06:23:32    63     49      93       3      3    0.00         0.00   1019.1
06:24:32    63     49      84       2      3    0.00         0.00   1019.1
06:25:32    63     49     102       2      3    0.00         0.00   1019.1
06:26:32    63     49     153       1      2    0.00         0.00   1019.1
06:27:32    63     49      90       0      0    0.00         0.00   1019.1
06:28:32    64     49      93       0      0    0.00         0.00   1019.1
06:29:32    64     49     156       0      0    0.00         0.00   1019.1
06:30:32    64     49     151       0      0    0.00         0.00   1019.1
06:31:32    64     49     154       0      0    0.00         0.00   1019.1
06:32:32    64     49     155       0      0    0.00         0.00   1019.1
06:33:32    64     49     159       0      0    0.00         0.00   1019.0
06:34:32    64     49     114       0      0    0.00         0.00   1019.0
06:35:32    64     49      82       0      0    0.00         0.00   1019.0
06:36:32    64     49     103       0      0    0.00         0.00   1019.0
06:37:32    64     49     175       0      0    0.00         0.00   1018.9
06:38:32    65     49     179       0      0    0.00         0.00   1019.0
06:39:32    65     49     121       0      0    0.00         0.00   1019.0
06:40:32    65     49      77       0      0    0.00         0.00   1019.0
06:41:32    65     48      88       0      0    0.00         0.00   1019.0
06:42:32    65     48      83       0      0    0.00         0.00   1019.0
06:43:32    66     48      82       0      0    0.00         0.00   1019.0
06:44:32    66     48     112       0      0    0.00         0.00   1019.0
06:45:32    67     48      80       0      0    0.00         0.00   1019.0
06:46:32    67     48     105       0      0    0.00         0.00   1019.0
06:47:32    67     48      94       0      0    0.00         0.00   1019.0
06:48:32    67     48      97       0      0    0.00         0.00   1019.0
06:49:32    67     48     108       0      0    0.00         0.00   1019.0
06:50:32    67     48      88       0      0    0.00         0.00   1019.0
06:51:32    68     47      91       0      0    0.00         0.00   1019.0
06:52:32    68     47      89       0      0    0.00         0.00   1019.0
06:53:32    69     47      86       0      0    0.00         0.00   1019.0
06:54:32    69     47      84       0      0    0.00         0.00   1019.0
06:55:32    69     47      90       0      0    0.00         0.00   1019.0
06:56:32    69     47      86       2      3    0.00         0.00   1019.0
06:57:32    70     47     109       1      3    0.00         0.00   1019.0
06:58:32    70     47      81       2      3    0.00         0.00   1019.1
06:59:32    69     47      90       4      4    0.00         0.00   1019.1
07:00:32    70     47     110       3      5    0.00         0.00   1019.1
07:01:32    70     47     102       4      5    0.00         0.00   1019.1
07:02:32    70     47      91       5      5    0.00         0.00   1019.1
07:03:32    70     47     109       5      5    0.00         0.00   1019.1
07:04:32    70     47     108       4      4    0.00         0.00   1019.0
07:05:32    70     47     118       5      6    0.00         0.00   1019.1
07:06:32    70     47     119       4      5    0.00         0.00   1019.1
07:07:32    70     47     131       4      5    0.00         0.00   1019.1
07:08:32    69     48     130       5      5    0.00         0.00   1019.1
07:09:32    69     48     126       4      5    0.00         0.00   1019.1
07:10:32    70     48     128       3      4    0.00         0.00   1019.1
07:11:32    70     48     113       3      3    0.00         0.00   1019.1
07:12:32    69     48     105       3      4    0.00         0.00   1019.1
07:13:32    69     48     101       4      4    0.00         0.00   1019.1
07:14:32    69     48     104       4      4    0.00         0.00   1019.1
07:15:32    69     48     106       3      4    0.00         0.00   1019.1
07:16:32    69     48     105       4      4    0.00         0.00   1019.2
07:17:32    69     48     117       3      4    0.00         0.00   1019.2
07:18:32    69     48     110       3      3    0.00         0.00   1019.2
07:19:32    69     48     121       3      4    0.00         0.00   1019.2
07:20:32    69     48     113       3      3    0.00         0.00   1019.3
07:21:32    69     48      93       3      3    0.00         0.00   1019.3
07:22:32    69     48     110       3      3    0.00         0.00   1019.2
07:23:32    70     48     119       4      4    0.00         0.00   1019.2
07:24:32    70     48     110       3      4    0.00         0.00   1019.2
07:25:32    69     48     124       5      6    0.00         0.00   1019.2
07:26:32    69     48     126       5      5    0.00         0.00   1019.2
07:27:32    70     48     120       4      4    0.00         0.00   1019.2
07:28:32    70     48     119       3      4    0.00         0.00   1019.2
07:29:32    70     48     121       4      4    0.00         0.00   1019.2
07:30:32    70     48     137       4      4    0.00         0.00   1019.2
07:31:32    70     47     128       4      5    0.00         0.00   1019.2
07:32:32    70     47     127       4      5    0.00         0.00   1019.2
07:33:32    70     47     127       5      6    0.00         0.00   1019.2
07:34:32    70     47     127       5      6    0.00         0.00   1019.2
07:35:32    70     47     123       5      6    0.00         0.00   1019.2
07:36:32    70     47     130       4      5    0.00         0.00   1019.2
07:37:32    70     47     129       5      6    0.00         0.00   1019.2
07:38:32    70     47     131       5      6    0.00         0.00   1019.3
07:39:32    69     47     124       5      6    0.00         0.00   1019.3
07:40:32    69     48     130       5      6    0.00         0.00   1019.3
07:41:32    69     47     134       5      6    0.00         0.00   1019.3
07:42:32    69     48     127       4      5    0.00         0.00   1019.3
07:43:32    69     48     132       5      6    0.00         0.00   1019.3
07:44:32    69     48     135       4      4    0.00         0.00   1019.3
07:45:32    69     48     125       3      4    0.00         0.00   1019.3
07:46:32    69     48     141       4      6    0.00         0.00   1019.3
07:47:32    69     48     131       4      5    0.00         0.00   1019.3
07:48:32    69     48     129       3      3    0.00         0.00   1019.3
07:49:32    69     48     129       2      3    0.00         0.00   1019.3
