<head/><TITLE>ATG rooftop data for 23 April 2015</TITLE>
<H2>ATG rooftop data for 23 April 2015</H2>

THIS DATA IS SUBJECT TO ERRORS.

All times are <a href=/utc.html>UTC</a>.
<p>
<PRE>
			Wind 
  Time	  RHum 	 Temp	Direct	Speed	Gust	Rain	Radiation    Pres
02:12:31    46     55     346       7      8    0.00        46.02   1017.9
02:13:31    46     55     345       6      7    0.00        44.88   1017.9
02:14:31    47     55     354       3      4    0.00        44.04   1017.9
02:15:31    46     55     343       7     11    0.00        43.06   1018.0
02:16:31    46     55     350       9     11    0.00        41.38   1018.0
02:17:31    47     54     347       9     10    0.00        39.90   1018.0
02:18:31    48     54     351       8      9    0.00        38.72   1018.0
02:19:31    48     54     357       8     10    0.00        37.78   1018.0
02:20:31    48     54     354       6      7    0.00        36.13   1018.0
02:21:31    48     54     348       7      9    0.00        32.76   1018.0
02:22:31    49     54     355       5      6    0.00        29.83   1018.0
02:23:31    49     54     330       5      6    0.00        28.15   1018.1
02:24:31    50     54     338       8      9    0.00        25.66   1018.1
02:25:31    50     54     342       6      7    0.00        22.56   1018.1
02:26:31    51     54     280       3      5    0.00        19.97   1018.1
02:27:31    51     54     334       6      8    0.00        18.32   1018.0
02:28:31    52     54     314       5      8    0.00        16.84   1018.1
02:29:31    52     54     329       3      5    0.00        15.59   1018.1
02:30:31    52     54     352       4      7    0.00        14.55   1018.1
02:31:31    52     54     330       7      8    0.00        13.70   1018.1
02:32:31    52     54     312       5      7    0.00        13.33   1018.1
02:33:31    52     53     340       4      7    0.00        13.16   1018.1
02:34:31    52     53     325       6      8    0.00        12.90   1018.1
02:35:31    52     53     325       3      5    0.00        12.73   1018.1
02:36:31    52     53     337       3      4    0.00        12.22   1018.1
02:37:31    52     53     332       3      5    0.00        11.35   1018.0
02:38:31    52     53     320       5      7    0.00        10.98   1018.0
02:39:31    52     53     336       5      6    0.00        10.71   1018.0
02:40:31    52     53     337       4      6    0.00        10.30   1018.0
02:41:31    52     53     351       5      6    0.00         9.90   1018.0
02:42:31    52     53     341       6      7    0.00         9.43   1018.0
02:43:31    52     53     360       3      5    0.00         8.99   1018.0
02:44:31    52     53     347       6      8    0.00         8.28   1018.0
02:45:31    52     53     308       4      4    0.00         7.95   1018.0
02:46:31    52     53     331       4      7    0.00         7.44   1018.0
02:47:31    52     53     354       6      7    0.00         7.21   1018.0
02:48:31    53     53     325       6      7    0.00         6.87   1018.0
02:49:31    53     53     310       3      4    0.00         6.87   1018.0
02:50:31    53     53     286       1      1    0.00         6.84   1018.0
02:51:31    53     53     347       3      4    0.00         6.60   1017.9
02:52:31    53     53     295       3      4    0.00         6.40   1017.9
02:53:31    53     53     298       3      5    0.00         6.20   1017.9
02:54:31    53     53     277       4      5    0.00         5.99   1017.9
02:55:31    53     53     284       3      4    0.00         5.69   1017.9
02:56:31    53     53     254       3      4    0.00         5.19   1017.9
02:57:31    54     53     274       2      2    0.00         4.75   1017.9
02:58:31    53     53     269       2      3    0.00         4.21   1017.9
02:59:31    53     53     302       2      2    0.00         3.50   1017.9
03:00:31    53     53     295       2      3    0.00         2.73   1017.9
03:01:31    53     53     303       2      3    0.00         1.95   1017.9
03:02:31    53     53      20       2      2    0.00         1.31   1017.9
03:03:31    53     53      43       2      3    0.00         0.84   1017.8
03:04:31    53     53     270       1      1    0.00         0.30   1017.8
03:05:31    52     53     240       0      0    0.00         0.00   1017.8
03:06:31    53     53     269       0      0    0.00         0.00   1017.8
03:07:31    52     53     281       1      4    0.00         0.00   1017.9
03:08:31    53     52     348       3      5    0.00         0.00   1017.9
03:09:31    53     52     314       3      6    0.00         0.00   1017.9
03:10:31    52     52     313       5      6    0.00         0.00   1017.9
03:11:31    53     52     349       5      5    0.00         0.00   1017.9
03:12:31    52     52     351       7      9    0.00         0.00   1017.9
03:13:31    52     52     353       9     11    0.00         0.00   1017.8
03:14:31    53     52     350       8      9    0.00         0.00   1017.8
03:15:31    53     52     350       7     10    0.00         0.00   1017.8
03:16:31    54     52     359       7      7    0.00         0.00   1017.8
03:17:31    53     52     347       5      6    0.00         0.00   1017.8
03:18:31    54     52      11       5      9    0.00         0.00   1017.8
03:19:31    53     52     358       7      9    0.00         0.00   1017.8
03:20:31    54     52      20       5      6    0.00         0.00   1017.8
03:21:31    54     51      12       6      8    0.00         0.00   1017.8
03:22:31    54     51     359       5      6    0.00         0.00   1017.8
03:23:31    54     51       3       5      7    0.00         0.00   1017.8
03:24:31    54     51     300       2      5    0.00         0.00   1017.9
03:25:31    54     51     279       3      5    0.00         0.00   1017.9
03:26:31    55     51     200       3      4    0.00         0.00   1017.9
03:27:31    55     51      63       2      3    0.00         0.00   1017.9
03:28:31    54     52     313       3      4    0.00         0.00   1017.9
03:29:31    54     52     310       3      4    0.00         0.00   1017.9
03:30:31    54     52     356       1      4    0.00         0.00   1017.9
03:31:31    54     52     321       2      4    0.00         0.00   1017.9
03:32:31    53     52     313       4      6    0.00         0.00   1017.9
03:33:31    53     52     294       5      6    0.00         0.00   1017.9
03:34:31    53     51     354       3      4    0.00         0.00   1017.9
03:35:31    53     51     337       2      4    0.00         0.00   1017.9
03:36:31    54     51     348       3      4    0.00         0.00   1017.9
03:37:31    54     51      24       1      2    0.00         0.00   1017.9
03:38:31    54     51     348       2      5    0.00         0.00   1017.9
03:39:31    53     51       5       3      6    0.00         0.00   1017.9
03:40:31    53     51      20       4      6    0.00         0.00   1017.9
03:41:31    54     51      34       2      4    0.00         0.00   1017.9
03:42:31    54     51       4       3      6    0.00         0.00   1017.9
03:43:31    54     51     350       5      6    0.00         0.00   1017.9
03:44:31    54     51     346       3      4    0.00         0.00   1017.9
03:45:31    54     51     332       6      7    0.00         0.00   1017.9
03:46:31    54     51     331       5      6    0.00         0.00   1017.9
03:47:31    55     50     344       4      6    0.00         0.00   1017.9
03:48:31    55     50     320       4      6    0.00         0.00   1017.9
03:49:31    55     50     303       3      5    0.00         0.00   1018.0
03:50:31    55     51     318       3      4    0.00         0.00   1018.0
03:51:31    54     51     308       5      7    0.00         0.00   1018.0
03:52:31    54     51     318       4      6    0.00         0.00   1018.0
03:53:31    54     51     334       5      8    0.00         0.00   1018.0
03:54:31    54     50     350       5      6    0.00         0.00   1018.0
03:55:31    54     50     317       4      7    0.00         0.00   1018.0
03:56:31    54     50     357       4      6    0.00         0.00   1018.0
03:57:31    54     50     358       4      5    0.00         0.00   1017.9
03:58:31    54     50     347       4      5    0.00         0.00   1017.9
03:59:31    54     50     340       5      7    0.00         0.00   1017.9
04:00:31    54     50     350       4      4    0.00         0.00   1017.9
04:01:31    55     50     299       2      3    0.00         0.00   1017.9
04:02:31    55     50     330       1      2    0.00         0.00   1017.9
04:03:31    55     50     352       3      4    0.00         0.00   1017.9
04:04:31    55     50     293       0      0    0.00         0.00   1017.9
04:05:31    55     50     295       2      4    0.00         0.00   1017.9
04:06:31    55     50     284       3      4    0.00         0.00   1017.9
04:07:31    56     50     284       3      3    0.00         0.00   1017.9
04:08:31    56     50     271       3      3    0.00         0.00   1017.9
04:09:31    57     50     264       3      4    0.00         0.00   1017.9
04:10:31    57     50     289       5      6    0.00         0.00   1017.9
04:11:31    57     50     315       3      4    0.00         0.00   1017.9
04:12:31    57     50     322       1      1    0.00         0.00   1017.8
04:13:31    58     50     303       0      0    0.00         0.00   1017.8
04:14:31    58     50     291       1      3    0.00         0.00   1017.8
04:15:31    58     50     309       2      4    0.00         0.00   1017.8
04:16:31    58     50     352       1      1    0.00         0.00   1017.8
04:17:31    58     50     358       4      5    0.00         0.00   1017.8
04:18:31    58     50     338       2      3    0.00         0.00   1017.8
04:19:31    58     50     344       3      4    0.00         0.00   1017.7
04:20:31    59     50     338       3      4    0.00         0.00   1017.7
04:21:31    59     50     345       3      4    0.00         0.00   1017.7
04:22:31    59     50     352       3      3    0.00         0.00   1017.7
04:23:31    59     50     317       1      3    0.00         0.00   1017.7
04:24:31    59     50     336       1      2    0.00         0.00   1017.8
04:25:31    59     50     301       2      3    0.00         0.00   1017.8
04:26:31    59     50     296       2      3    0.00         0.00   1017.8
04:27:31    60     50     277       2      3    0.00         0.00   1017.8
04:28:31    60     50     278       3      4    0.00         0.00   1017.8
04:29:31    60     50     275       3      3    0.00         0.00   1017.7
04:30:31    60     50     260       3      3    0.00         0.00   1017.8
04:31:31    60     50     295       1      2    0.00         0.00   1017.7
04:32:31    60     50     314       0      0    0.00         0.00   1017.8
04:33:31    61     50     302       0      0    0.00         0.00   1017.8
04:34:31    61     50     268       1      2    0.00         0.00   1017.8
04:35:31    60     50     285       3      4    0.00         0.00   1017.8
04:36:31    60     50     277       3      4    0.00         0.00   1017.8
04:37:31    60     50     268       3      3    0.00         0.00   1017.8
04:38:31    60     50     271       3      3    0.00         0.00   1017.8
04:39:31    61     50     274       3      4    0.00         0.00   1017.8
04:40:31    61     50     259       3      3    0.00         0.00   1017.8
04:41:31    61     50     282       3      4    0.00         0.00   1017.8
04:42:31    60     50     257       3      4    0.00         0.00   1017.8
04:43:31    61     50     275       3      4    0.00         0.00   1017.8
04:44:31    60     50     284       4      4    0.00         0.00   1017.8
04:45:31    60     50     303       3      4    0.00         0.00   1017.8
04:46:31    60     50     296       1      2    0.00         0.00   1017.8
04:47:31    60     50     323       1      3    0.00         0.00   1017.8
04:48:31    60     50     303       2      3    0.00         0.00   1017.8
04:49:31    61     50     287       3      4    0.00         0.00   1017.8
04:50:31    61     50     288       3      4    0.00         0.00   1017.8
04:51:31    61     50     283       2      3    0.00         0.00   1017.8
04:52:31    61     50     296       2      3    0.00         0.00   1017.8
04:53:31    61     50     287       3      3    0.00         0.00   1017.8
04:54:31    61     50     287       2      3    0.00         0.00   1017.7
04:55:31    61     50       3       1      2    0.00         0.00   1017.7
04:56:31    61     50      18       1      1    0.00         0.00   1017.7
04:57:31    61     50     340       2      3    0.00         0.00   1017.7
04:58:31    61     50     336       2      2    0.00         0.00   1017.7
04:59:31    61     50     338       1      3    0.00         0.00   1017.7
05:00:31    60     50     355       2      3    0.00         0.00   1017.7
05:01:31    60     50     341       4      5    0.00         0.00   1017.7
05:02:31    60     49     355       4      5    0.00         0.00   1017.7
05:03:31    60     49     310       0      1    0.00         0.00   1017.7
05:04:31    61     49     231       0      0    0.00         0.00   1017.7
05:05:31    61     49     249       0      0    0.00         0.00   1017.7
05:06:31    62     49     283       2      4    0.00         0.00   1017.6
05:07:31    62     49     260       4      5    0.00         0.00   1017.7
05:08:31    62     49     254       4      4    0.00         0.00   1017.8
05:09:31    62     49     273       3      4    0.00         0.00   1017.8
05:10:31    62     49     252       3      4    0.00         0.00   1017.8
05:11:31    62     49     253       3      4    0.00         0.00   1017.8
05:12:31    62     49     264       2      3    0.00         0.00   1017.8
05:13:31    62     49     242       2      2    0.00         0.00   1017.8
05:14:31    63     49     256       3      4    0.00         0.00   1017.8
05:15:31    63     49     294       3      3    0.00         0.00   1017.8
05:16:31    63     49     276       3      4    0.00         0.00   1017.8
05:17:31    63     49     267       3      3    0.00         0.00   1017.7
05:18:31    63     49     250       3      3    0.00         0.00   1017.7
05:19:31    63     49     244       2      3    0.00         0.00   1017.7
05:20:31    63     49     277       3      3    0.00         0.00   1017.7
05:21:31    63     49     271       2      3    0.00         0.00   1017.7
05:22:31    63     49     297       1      3    0.00         0.00   1017.7
05:23:31    63     49     288       2      4    0.00         0.00   1017.7
05:24:31    63     49     352       1      2    0.00         0.00   1017.8
05:25:31    62     49      27       2      3    0.00         0.00   1017.8
05:26:31    62     49      37       2      3    0.00         0.00   1017.8
05:27:31    62     49     359       0      0    0.00         0.00   1017.8
05:28:31    62     49     300       0      0    0.00         0.00   1017.8
05:29:31    62     49     284       0      0    0.00         0.00   1017.8
05:30:31    62     49     288       0      0    0.00         0.00   1017.8
05:31:31    62     49     290       0      0    0.00         0.00   1017.8
05:32:31    62     49     290       1      3    0.00         0.00   1017.8
05:33:31    62     49     280       2      3    0.00         0.00   1017.8
05:34:31    63     49     267       2      2    0.00         0.00   1017.7
05:35:31    63     49     280       1      2    0.00         0.00   1017.7
05:36:31    63     50     233       0      0    0.00         0.00   1017.7
05:37:31    63     50     243       0      1    0.00         0.00   1017.7
05:38:31    63     50     262       2      3    0.00         0.00   1017.7
05:39:31    63     50     288       1      3    0.00         0.00   1017.7
05:40:31    63     50     259       1      3    0.00         0.00   1017.7
05:41:31    63     50     262       0      1    0.00         0.00   1017.7
05:42:31    63     50     276       0      0    0.00         0.00   1017.7
05:43:31    63     49     273       0      0    0.00         0.00   1017.7
05:44:31    63     49     268       0      1    0.00         0.00   1017.7
05:45:31    63     49     283       1      3    0.00         0.00   1017.7
05:46:31    63     50     288       0      1    0.00         0.00   1017.7
05:47:31    63     50     256       0      1    0.00         0.00   1017.7
05:48:31    64     50     267       0      1    0.00         0.00   1017.7
05:49:31    63     50     308       1      2    0.00         0.00   1017.7
05:50:31    63     50     297       1      2    0.00         0.00   1017.7
05:51:31    63     50     310       0      0    0.00         0.00   1017.7
05:52:31    63     50     304       0      0    0.00         0.00   1017.7
05:53:31    63     50      94       0      0    0.00         0.00   1017.7
05:54:31    62     50      78       0      0    0.00         0.00   1017.7
05:55:31    62     50     102       0      0    0.00         0.00   1017.7
05:56:31    63     50      49       0      0    0.00         0.00   1017.7
05:57:31    63     50     200       1      1    0.00         0.00   1017.7
05:58:31    63     50     277       2      2    0.00         0.00   1017.7
05:59:31    63     50     286       1      2    0.00         0.00   1017.7
06:00:31    62     50     237       0      0    0.00         0.00   1017.7
06:01:31    63     50     231       0      0    0.00         0.00   1017.8
06:02:31    63     50     187       0      0    0.00         0.00   1017.8
06:03:31    63     50     180       1      1    0.00         0.00   1017.8
06:04:31    63     49     183       1      2    0.00         0.00   1017.8
06:05:31    63     49     152       1      2    0.00         0.00   1017.8
06:06:31    63     49     122       2      3    0.00         0.00   1017.8
06:07:31    64     49      98       2      3    0.00         0.00   1017.8
06:08:31    63     49      89       2      3    0.00         0.00   1017.7
06:09:31    63     49      77       2      3    0.00         0.00   1017.7
06:10:31    64     49      89       1      2    0.00         0.00   1017.7
06:11:31    63     49      87       1      2    0.00         0.00   1017.7
06:12:31    63     49      79       2      3    0.00         0.00   1017.7
06:13:31    63     49      52       2      2    0.00         0.00   1017.7
06:14:31    63     49      31       1      3    0.00         0.00   1017.7
06:15:31    63     49      86       3      4    0.00         0.00   1017.7
06:16:31    63     49      95       3      3    0.00         0.00   1017.7
06:17:31    63     49      76       2      3    0.00         0.00   1017.7
06:18:31    63     49      77       2      3    0.00         0.00   1017.7
06:19:31    63     50      61       2      2    0.00         0.00   1017.7
06:20:31    63     50      59       1      3    0.00         0.00   1017.7
06:21:31    62     50      70       3      3    0.00         0.00   1017.7
06:22:31    63     49      51       2      3    0.00         0.00   1017.7
06:23:31    63     49      45       2      3    0.00         0.00   1017.7
06:24:31    63     49      68       2      3    0.00         0.00   1017.7
06:25:31    63     49      70       2      3    0.00         0.00   1017.7
06:26:31    63     49      75       2      2    0.00         0.00   1017.7
06:27:31    63     49      61       3      3    0.00         0.00   1017.7
06:28:31    63     49      66       2      3    0.00         0.00   1017.7
06:29:31    63     49      55       3      3    0.00         0.00   1017.7
06:30:31    63     49      68       2      3    0.00         0.00   1017.7
06:31:31    64     49      83       2      2    0.00         0.00   1017.7
06:32:31    64     49      72       2      2    0.00         0.00   1017.7
06:33:31    64     49      62       1      2    0.00         0.00   1017.7
06:34:31    64     49      39       1      1    0.00         0.00   1017.7
06:35:31    64     49      52       1      1    0.00         0.00   1017.7
06:36:31    63     49      46       0      0    0.00         0.00   1017.7
06:37:31    63     49      41       1      1    0.00         0.00   1017.7
06:38:31    63     49      64       1      2    0.00         0.00   1017.7
06:39:31    63     49     346       0      0    0.00         0.00   1017.7
06:40:31    63     49     267       0      1    0.00         0.00   1017.7
06:41:31    63     49     252       0      1    0.00         0.00   1017.7
06:42:31    63     50     336       1      2    0.00         0.00   1017.7
06:43:31    62     50     316       1      2    0.00         0.00   1017.7
06:44:31    63     50     325       2      2    0.00         0.00   1017.8
06:45:31    63     50       3       1      2    0.00         0.00   1017.8
06:46:31    64     49      37       1      2    0.00         0.00   1017.8
06:47:31    64     49      26       2      2    0.00         0.00   1017.8
06:48:31    64     49      53       2      3    0.00         0.00   1017.8
06:49:31    63     49      74       3      3    0.00         0.00   1017.8
06:50:31    63     49      80       2      3    0.00         0.00   1017.8
06:51:31    63     49     105       3      3    0.00         0.00   1017.8
06:52:31    63     50      98       3      3    0.00         0.00   1017.8
06:53:31    63     50      80       3      4    0.00         0.00   1017.8
06:54:31    62     50      96       3      4    0.00         0.00   1017.8
06:55:31    63     49      94       3      3    0.00         0.00   1017.7
06:56:31    63     49      99       3      4    0.00         0.00   1017.7
06:57:31    63     49     100       3      4    0.00         0.00   1017.7
06:58:31    63     49     101       3      4    0.00         0.00   1017.7
06:59:31    63     49     101       3      4    0.00         0.00   1017.7
07:00:31    63     49     103       4      4    0.00         0.00   1017.7
07:01:31    63     49     103       3      4    0.00         0.00   1017.7
07:02:31    64     49     101       2      3    0.00         0.00   1017.7
07:03:31    64     49     101       3      3    0.00         0.00   1017.7
07:04:31    64     49      77       2      2    0.00         0.00   1017.7
07:05:31    64     49      94       2      3    0.00         0.00   1017.6
07:06:31    64     49      83       3      3    0.00         0.00   1017.6
07:07:31    63     49      58       4      5    0.00         0.00   1017.6
07:08:31    63     49      61       4      5    0.00         0.00   1017.6
07:09:31    64     49      57       4      4    0.00         0.00   1017.6
07:10:31    64     49      64       3      4    0.00         0.00   1017.6
07:11:31    64     49      59       4      6    0.00         0.00   1017.6
07:12:31    64     49      67       4      5    0.00         0.00   1017.6
07:13:31    64     48      71       4      5    0.00         0.00   1017.6
07:14:31    64     48      73       4      5    0.00         0.00   1017.5
07:15:31    64     48      76       3      3    0.00         0.00   1017.5
07:16:31    64     48      69       3      4    0.00         0.00   1017.5
07:17:31    64     48      64       3      3    0.00         0.00   1017.5
07:18:31    64     49      81       3      4    0.00         0.00   1017.5
07:19:31    64     49      50       3      4    0.00         0.00   1017.5
07:20:31    64     49      58       5      6    0.00         0.00   1017.5
07:21:31    63     49      51       5      6    0.00         0.00   1017.5
07:22:31    63     49      50       5      5    0.00         0.00   1017.5
07:23:31    63     49      55       5      5    0.00         0.00   1017.5
07:24:31    64     49      55       5      5    0.00         0.00   1017.5
07:25:31    63     49      53       6      6    0.00         0.00   1017.5
07:26:31    63     49      49       5      6    0.00         0.00   1017.5
07:27:31    63     49      52       6      6    0.00         0.00   1017.5
07:28:31    61     49      67       6      7    0.00         0.00   1017.5
07:29:31    61     49      58       5      6    0.00         0.00   1017.5
07:30:31    60     49      59       5      5    0.00         0.00   1017.4
07:31:31    61     49      36       3      4    0.00         0.00   1017.4
07:32:31    61     49      32       0      0    0.00         0.00   1017.4
07:33:31    61     49      68       0      1    0.00         0.00   1017.4
07:34:31    61     49      71       4      4    0.00         0.00   1017.3
07:35:31    61     49      54       3      4    0.00         0.00   1017.3
07:36:31    61     49      46       2      4    0.00         0.00   1017.3
07:37:31    61     49      70       4      4    0.00         0.00   1017.3
07:38:31    61     49      70       4      5    0.00         0.00   1017.4
07:39:31    61     49      61       4      5    0.00         0.00   1017.4
07:40:31    62     49      64       3      4    0.00         0.00   1017.4
07:41:31    62     49      65       3      4    0.00         0.00   1017.4
07:42:31    62     49      64       4      5    0.00         0.00   1017.4
07:43:31    62     49      66       4      5    0.00         0.00   1017.4
07:44:31    63     49      67       4      4    0.00         0.00   1017.3
07:45:31    63     49      61       3      4    0.00         0.00   1017.3
07:46:31    63     49      58       4      4    0.00         0.00   1017.3
07:47:31    63     49      61       4      4    0.00         0.00   1017.3
07:48:31    63     49      55       4      4    0.00         0.00   1017.3
07:49:31    63     49      69       4      4    0.00         0.00   1017.3
