Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S5-803-1309
Application version = 2.2.3.0
Flow = 99 ml/min
Timebase = 300 s
Start date = 2015/04/22
Start time = 14:00:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2015/04/24,23:55:00,796806,620526,"25.004",99,33,0,100,-9
2015/04/25,00:00:00,796778,620436,"25.015",99,33,0,100,126
2015/04/25,00:05:00,796729,620347,"25.024",98,33,0,100,95
2015/04/25,00:10:00,796667,620249,"25.032",99,33,0,100,92
2015/04/25,00:15:00,796787,620249,"25.047",99,33,0,100,173
2015/04/25,00:20:00,796817,620125,"25.070",99,33,0,100,273
2015/04/25,00:25:00,796776,620004,"25.085",99,33,0,100,165
2015/04/25,00:30:00,796779,620006,"25.085",99,33,0,100,1
2015/04/25,00:35:00,796795,619939,"25.098",98,33,0,100,149
2015/04/25,00:40:00,796704,619751,"25.117",99,33,0,100,217
2015/04/25,00:45:00,796841,619834,"25.120",99,33,0,100,44
2015/04/25,00:50:00,796764,619731,"25.127",99,33,0,100,80
2015/04/25,00:55:00,796718,619652,"25.134",99,33,0,100,80
2015/04/25,01:00:00,796724,619602,"25.143",99,33,0,100,101
2015/04/25,01:05:00,796809,619658,"25.145",99,32,0,100,19
2015/04/25,01:10:00,796832,619522,"25.170",99,32,0,100,285
2015/04/25,01:15:00,796760,619431,"25.175",99,32,0,100,65
2015/04/25,01:20:00,796872,619446,"25.187",99,32,0,100,134
2015/04/25,01:25:00,796808,619387,"25.188",99,33,0,100,17
2015/04/25,01:30:00,796715,619337,"25.185",99,33,0,100,-41
2015/04/25,01:35:00,796667,619308,"25.183",99,33,0,100,-15
2015/04/25,01:40:00,796537,619232,"25.179",99,33,0,100,-46
2015/04/25,01:45:00,796475,619193,"25.178",99,33,0,100,-17
2015/04/25,01:50:00,796469,619182,"25.179",99,33,0,100,12
2015/04/25,01:55:00,796393,619121,"25.179",99,33,0,100,4
2015/04/25,02:00:00,796361,619088,"25.181",99,33,0,100,15
2015/04/25,02:05:00,796298,619017,"25.184",99,33,0,100,41
2015/04/25,02:10:00,796346,619023,"25.189",99,33,0,100,58
2015/04/25,02:15:00,796379,619014,"25.195",99,33,0,100,64
2015/04/25,02:20:00,796255,618899,"25.198",99,33,0,100,35
2015/04/25,02:25:00,796343,618920,"25.205",99,33,0,100,88
2015/04/25,02:30:00,796161,618751,"25.210",99,33,0,100,51
2015/04/25,02:35:00,796304,618811,"25.218",99,33,0,100,95
2015/04/25,02:40:00,796242,618721,"25.225",99,33,0,100,78
2015/04/25,02:45:00,796342,618742,"25.234",99,33,0,100,105
2015/04/25,02:50:00,796401,618728,"25.244",99,33,0,100,111
2015/04/25,02:55:00,796253,618580,"25.249",99,33,0,100,61
2015/04/25,03:00:00,796387,618578,"25.266",99,33,0,100,197
2015/04/25,03:05:00,796295,618462,"25.273",99,33,0,100,83
2015/04/25,03:10:00,796335,618444,"25.281",99,33,0,100,91
2015/04/25,03:15:00,796363,618421,"25.289",99,33,0,100,83
2015/04/25,03:20:00,796310,618319,"25.298",98,33,0,100,114
2015/04/25,03:25:00,796263,618227,"25.307",99,33,0,100,103
2015/04/25,03:30:00,796399,618247,"25.321",98,33,0,100,160
2015/04/25,03:35:00,796316,618147,"25.327",99,33,0,100,66
2015/04/25,03:40:00,796316,618106,"25.334",99,33,0,100,76
2015/04/25,03:45:00,796257,618032,"25.338",99,33,0,100,52
2015/04/25,03:50:00,796416,618097,"25.348",99,33,0,100,108
2015/04/25,03:55:00,796399,618046,"25.354",98,33,0,100,71
2015/04/25,04:00:00,796341,617967,"25.359",99,33,0,100,63
2015/04/25,04:05:00,796425,617988,"25.366",99,33,0,100,82
2015/04/25,04:10:00,796489,617995,"25.373",100,32,0,100,78
2015/04/25,04:15:00,796492,617946,"25.382",99,32,0,100,95
2015/04/25,04:20:00,796375,617836,"25.385",99,32,0,100,36
2015/04/25,04:25:00,796442,617849,"25.391",99,32,0,100,72
2015/04/25,04:30:00,796442,617818,"25.396",99,32,0,100,58
2015/04/25,04:35:00,796490,617807,"25.404",99,32,0,100,90
2015/04/25,04:40:00,796483,617758,"25.411",99,32,0,100,81
2015/04/25,04:45:00,796517,617741,"25.418",99,32,0,100,81
2015/04/25,04:50:00,796451,617660,"25.423",99,32,0,100,55
2015/04/25,04:55:00,796411,617578,"25.431",99,32,0,100,95
2015/04/25,05:00:00,796426,617551,"25.437",99,32,0,100,72
2015/04/25,05:05:00,796490,617564,"25.443",100,32,0,100,67
2015/04/25,05:10:00,796484,617523,"25.449",99,32,0,100,68
2015/04/25,05:15:00,796664,617509,"25.474",99,32,0,100,285
2015/04/25,05:20:00,796922,617491,"25.509",99,32,0,100,405
2015/04/25,05:25:00,797014,617391,"25.537",99,32,0,100,318
2015/04/25,05:30:00,797048,617347,"25.548",99,32,0,100,131
2015/04/25,05:35:00,797028,617320,"25.550",99,32,0,100,21
2015/04/25,05:40:00,796962,617304,"25.545",99,32,0,100,-65
2015/04/25,05:45:00,796741,617196,"25.534",99,32,0,100,-117
2015/04/25,05:50:00,796710,617219,"25.527",98,32,0,100,-88
2015/04/25,05:55:00,796563,617148,"25.520",99,32,0,100,-80
2015/04/25,06:00:00,796444,617057,"25.520",99,32,0,100,-2
2015/04/25,06:05:00,796335,616925,"25.527",99,32,0,100,88
2015/04/25,06:10:00,796317,616885,"25.531",99,32,0,100,48
2015/04/25,06:15:00,796133,616739,"25.532",99,32,0,100,6
2015/04/25,06:20:00,796132,616712,"25.536",99,32,0,100,49
2015/04/25,06:25:00,796168,616679,"25.546",99,32,0,100,113
2015/04/25,06:30:00,796070,616557,"25.554",99,32,0,100,86
2015/04/25,06:35:00,796028,616448,"25.566",98,32,0,100,144
2015/04/25,06:40:00,796023,616362,"25.579",99,32,0,100,153
2015/04/25,06:45:00,795913,616172,"25.596",99,33,0,100,195
2015/04/25,06:50:00,796044,616128,"25.620",99,33,0,100,271
2015/04/25,06:55:00,795881,615916,"25.634",99,33,0,100,160
2015/04/25,07:00:00,795838,615776,"25.651",99,33,0,100,199
2015/04/25,07:05:00,795850,615614,"25.679",99,33,0,100,319
2015/04/25,07:10:00,795784,615403,"25.705",99,33,0,100,298
2015/04/25,07:15:00,795670,615182,"25.727",99,33,0,100,248
2015/04/25,07:20:00,795664,615063,"25.745",99,33,0,100,213
2015/04/25,07:25:00,795616,614905,"25.765",99,33,0,100,226
2015/04/25,07:30:00,795584,614618,"25.808",99,33,0,100,490
2015/04/25,07:35:00,795436,614130,"25.868",99,33,0,100,698
2015/04/25,07:40:00,795410,613643,"25.944",99,33,0,100,873
2015/04/25,07:45:00,795378,613119,"26.026",99,33,0,100,934
2015/04/25,07:50:00,795224,612516,"26.105",99,33,0,100,907
2015/04/25,07:55:00,795170,612088,"26.168",99,34,0,100,724
2015/04/25,08:00:00,795184,611738,"26.227",99,34,0,100,677
2015/04/25,08:05:00,795140,611428,"26.272",99,34,0,100,518
2015/04/25,08:10:00,795186,611237,"26.309",99,34,0,100,425
2015/04/25,08:15:00,795080,611004,"26.334",99,34,0,100,285
2015/04/25,08:20:00,795095,610872,"26.357",99,34,0,100,270
2015/04/25,08:25:00,795004,610704,"26.373",99,34,0,100,184
2015/04/25,08:30:00,794948,610505,"26.399",99,34,0,100,293
2015/04/25,08:35:00,794787,610152,"26.437",99,34,0,100,431
2015/04/25,08:40:00,794839,610106,"26.451",99,34,0,100,162
2015/04/25,08:45:00,794825,609964,"26.472",99,34,0,100,247
2015/04/25,08:50:00,794763,609770,"26.496",99,34,0,100,276
2015/04/25,08:55:00,794663,609644,"26.504",99,34,0,100,93
2015/04/25,09:00:00,794605,609576,"26.508",99,35,0,100,44
2015/04/25,09:05:00,794566,609440,"26.526",99,35,0,100,200
2015/04/25,09:10:00,794502,609226,"26.553",99,35,0,100,311
2015/04/25,09:15:00,794548,609084,"26.582",99,35,0,100,334
2015/04/25,09:20:00,794506,608803,"26.623",99,35,0,100,469
2015/04/25,09:25:00,794478,608665,"26.642",99,35,0,100,220
2015/04/25,09:30:00,794378,608463,"26.662",99,35,0,100,236
2015/04/25,09:35:00,794305,608290,"26.682",99,35,0,100,221
2015/04/25,09:40:00,794276,608099,"26.709",99,35,0,100,318
2015/04/25,09:45:00,794301,607853,"26.753",99,35,0,100,500
2015/04/25,09:50:00,794305,607527,"26.807",99,35,0,100,621
2015/04/25,09:55:00,794334,607279,"26.852",99,35,0,100,510
2015/04/25,10:00:00,794354,607039,"26.894",99,35,0,100,482
2015/04/25,10:05:00,794456,606808,"26.945",99,35,0,100,584
2015/04/25,10:10:00,794383,606516,"26.983",99,35,0,100,447
2015/04/25,10:15:00,794460,606387,"27.014",99,35,0,100,355
2015/04/25,10:20:00,794339,606177,"27.034",99,35,0,100,223
2015/04/25,10:25:00,794333,606150,"27.038",99,35,0,100,42
2015/04/25,10:30:00,794285,606063,"27.046",99,35,0,100,95
2015/04/25,10:35:00,794190,605963,"27.050",99,35,0,100,52
2015/04/25,10:40:00,794177,605702,"27.092",99,35,0,100,476
2015/04/25,10:45:00,794251,605335,"27.162",99,35,0,100,802
2015/04/25,10:50:00,794290,605034,"27.216",99,35,0,100,627
2015/04/25,10:55:00,794215,604707,"27.261",99,35,0,100,512
2015/04/25,11:00:00,794363,604552,"27.305",99,35,0,100,508
2015/04/25,11:05:00,794304,604245,"27.349",99,35,0,100,498
2015/04/25,11:10:00,794204,603985,"27.379",99,35,0,100,349
2015/04/25,11:15:00,793994,603664,"27.406",99,35,0,100,307
2015/04/25,11:20:00,793948,603463,"27.433",99,35,0,100,316
2015/04/25,11:25:00,793848,603298,"27.448",99,35,0,100,169
2015/04/25,11:30:00,793890,603205,"27.469",99,35,0,100,238
2015/04/25,11:35:00,793957,603091,"27.496",99,35,0,100,314
2015/04/25,11:40:00,793974,602818,"27.544",99,35,0,100,544
2015/04/25,11:45:00,793951,602590,"27.578",99,35,0,100,401
2015/04/25,11:50:00,793868,602336,"27.610",99,35,0,100,364
2015/04/25,11:55:00,793855,602180,"27.634",99,35,0,100,278
2015/04/25,12:00:00,793905,602098,"27.654",99,35,0,100,229
2015/04/25,12:05:00,793801,601929,"27.669",99,35,0,100,172
2015/04/25,12:10:00,793686,601739,"27.686",99,35,0,100,196
2015/04/25,12:15:00,793672,601586,"27.710",99,35,0,100,272
2015/04/25,12:20:00,793676,601450,"27.733",99,36,0,100,265
2015/04/25,12:25:00,793655,601340,"27.749",99,36,0,100,180
2015/04/25,12:30:00,793634,601202,"27.769",99,36,0,100,233
2015/04/25,12:35:00,793665,601079,"27.794",99,35,0,100,280
2015/04/25,12:40:00,793577,600831,"27.824",99,35,0,100,346
2015/04/25,12:45:00,793635,600739,"27.846",99,36,0,100,260
2015/04/25,12:50:00,793543,600543,"27.867",99,36,0,100,241
2015/04/25,12:55:00,793476,600469,"27.871",99,36,0,100,45
2015/04/25,13:00:00,793494,600440,"27.878",99,36,0,100,81
2015/04/25,13:05:00,793495,600390,"27.887",99,36,0,100,97
2015/04/25,13:10:00,793514,600279,"27.908",99,36,0,100,240
2015/04/25,13:15:00,793587,600193,"27.931",99,36,0,100,270
2015/04/25,13:20:00,793677,600115,"27.956",99,35,0,100,279
2015/04/25,13:25:00,793669,599872,"27.995",99,35,0,100,453
2015/04/25,13:30:00,793823,599764,"28.032",99,35,0,100,429
2015/04/25,13:35:00,794007,599634,"28.077",99,35,0,100,515
2015/04/25,13:40:00,794293,599499,"28.136",99,35,0,100,672
2015/04/25,13:45:00,794148,599271,"28.156",99,35,0,100,227
2015/04/25,13:50:00,794306,598727,"28.266",99,35,0,100,1270
2015/04/25,13:55:00,794252,598567,"28.286",99,35,0,100,229
2015/04/25,14:00:00,794298,598408,"28.319",99,35,0,100,371
2015/04/25,14:05:00,794389,598221,"28.361",99,35,0,100,490
2015/04/25,14:10:00,794398,598122,"28.379",99,35,0,100,203
2015/04/25,14:15:00,794348,597914,"28.407",99,35,0,100,327
2015/04/25,14:20:00,794324,597812,"28.422",99,35,0,100,161
2015/04/25,14:25:00,794265,597562,"28.456",99,35,0,100,395
2015/04/25,14:30:00,794050,597352,"28.464",99,35,0,100,93
2015/04/25,14:35:00,794049,597259,"28.479",99,35,0,100,177
2015/04/25,14:40:00,794008,597174,"28.489",99,35,0,100,104
2015/04/25,14:45:00,794001,597037,"28.511",99,35,0,100,253
2015/04/25,14:50:00,794020,596872,"28.541",99,35,0,100,345
2015/04/25,14:55:00,794015,596749,"28.561",99,35,0,100,229
2015/04/25,15:00:00,794053,596614,"28.588",99,35,0,100,315
2015/04/25,15:05:00,794089,596477,"28.615",99,35,0,100,316
2015/04/25,15:10:00,794044,596308,"28.638",99,35,0,100,260
2015/04/25,15:15:00,794042,596205,"28.655",99,35,0,100,195
2015/04/25,15:20:00,793959,596008,"28.678",99,35,0,100,259
2015/04/25,15:25:00,793944,595874,"28.698",99,35,0,100,236
2015/04/25,15:30:00,794115,595841,"28.725",99,34,0,100,311
2015/04/25,15:35:00,794104,595656,"28.755",99,34,0,100,340
2015/04/25,15:40:00,794057,595486,"28.778",99,34,0,100,260
2015/04/25,15:45:00,794161,595400,"28.805",99,34,0,100,316
2015/04/25,15:50:00,794023,595194,"28.823",99,34,0,100,198
2015/04/25,15:55:00,794090,595125,"28.843",99,34,0,100,230
2015/04/25,16:00:00,794049,594987,"28.861",99,34,0,100,207
2015/04/25,16:05:00,794071,594829,"28.890",99,34,0,100,337
2015/04/25,16:10:00,794103,594733,"28.910",99,34,0,100,231
2015/04/25,16:15:00,794003,594585,"28.922",99,34,0,100,141
2015/04/25,16:20:00,793942,594454,"28.937",99,35,0,100,165
2015/04/25,16:25:00,793915,594309,"28.958",99,35,0,100,241
2015/04/25,16:30:00,793889,594230,"28.968",99,35,0,100,115
2015/04/25,16:35:00,793850,594141,"28.978",99,35,0,100,116
2015/04/25,16:40:00,793848,594055,"28.992",99,35,0,100,163
2015/04/25,16:45:00,793844,593985,"29.003",99,35,0,100,129
2015/04/25,16:50:00,793804,593901,"29.012",99,35,0,100,104
2015/04/25,16:55:00,793787,593841,"29.020",99,35,0,100,91
2015/04/25,17:00:00,793722,593717,"29.033",99,35,0,100,146
2015/04/25,17:05:00,793750,593660,"29.046",99,35,0,100,151
2015/04/25,17:10:00,793616,593509,"29.055",99,35,0,100,98
2015/04/25,17:15:00,793677,593465,"29.070",99,35,0,100,173
2015/04/25,17:20:00,793606,593356,"29.079",99,35,0,100,108
2015/04/25,17:25:00,793616,593267,"29.096",99,35,0,100,187
2015/04/25,17:30:00,793492,593116,"29.105",99,35,0,100,113
2015/04/25,17:35:00,793483,593016,"29.121",99,35,0,100,180
2015/04/25,17:40:00,793557,592944,"29.143",99,35,0,100,246
2015/04/25,17:45:00,793469,592749,"29.164",99,35,0,100,250
2015/04/25,17:50:00,793507,592626,"29.190",99,35,0,100,293
2015/04/25,17:55:00,793421,592437,"29.211",99,35,0,100,242
2015/04/25,18:00:00,793534,592378,"29.235",99,35,0,100,278
2015/04/25,18:05:00,793556,592285,"29.254",99,35,0,100,212
2015/04/25,18:10:00,793502,592123,"29.274",99,35,0,100,236
2015/04/25,18:15:00,793500,592034,"29.289",99,35,0,100,170
2015/04/25,18:20:00,793538,591991,"29.301",99,35,0,100,138
2015/04/25,18:25:00,793560,591888,"29.321",99,35,0,100,231
2015/04/25,18:30:00,793558,591776,"29.340",99,35,0,100,214
2015/04/25,18:35:00,793685,591802,"29.351",99,35,0,100,133
2015/04/25,18:40:00,793785,591723,"29.377",99,34,0,100,298
2015/04/25,18:45:00,794012,591687,"29.412",99,34,0,100,398
2015/04/25,18:50:00,794246,591613,"29.454",99,34,0,100,482
2015/04/25,18:55:00,794252,591499,"29.474",99,34,0,100,230
2015/04/25,19:00:00,794227,591412,"29.486",99,34,0,100,133
2015/04/25,19:05:00,794246,591395,"29.491",99,34,0,100,60
2015/04/25,19:10:00,794228,591380,"29.491",99,34,0,100,3
2015/04/25,19:15:00,794194,591352,"29.492",99,34,0,100,5
2015/04/25,19:20:00,794102,591260,"29.496",98,34,0,100,46
2015/04/25,19:25:00,794187,591243,"29.509",99,34,0,100,156
2015/04/25,19:30:00,794127,591102,"29.525",99,34,0,100,187
2015/04/25,19:35:00,794022,590930,"29.541",99,34,0,100,182
2015/04/25,19:40:00,794097,590913,"29.554",99,34,0,100,141
2015/04/25,19:45:00,794002,590790,"29.563",99,34,0,100,102
2015/04/25,19:50:00,793995,590713,"29.575",99,34,0,100,139
2015/04/25,19:55:00,794147,590714,"29.594",99,34,0,100,218
2015/04/25,20:00:00,794233,590639,"29.617",99,34,0,100,270
2015/04/25,20:05:00,794196,590469,"29.641",99,34,0,100,277
2015/04/25,20:10:00,794274,590443,"29.656",99,34,0,100,163
2015/04/25,20:15:00,794284,590356,"29.672",99,34,0,100,184
2015/04/25,20:20:00,794350,590216,"29.704",99,33,0,100,367
2015/04/25,20:25:00,794334,590033,"29.733",99,33,0,100,333
2015/04/25,20:30:00,794342,589870,"29.761",99,33,0,100,329
2015/04/25,20:35:00,794354,589686,"29.794",99,33,0,100,375
2015/04/25,20:40:00,794426,589476,"29.839",99,33,0,100,513
2015/04/25,20:45:00,794498,589411,"29.859",99,33,0,100,231
2015/04/25,20:50:00,794508,589268,"29.884",99,33,0,100,293
2015/04/25,20:55:00,794524,589103,"29.914",99,33,0,100,344
2015/04/25,21:00:00,794471,588912,"29.940",99,33,0,100,296
2015/04/25,21:05:00,794510,588777,"29.968",99,33,0,100,319
2015/04/25,21:10:00,794634,588618,"30.010",99,33,0,100,489
2015/04/25,21:15:00,794787,588424,"30.063",99,33,0,100,599
2015/04/25,21:20:00,794961,588250,"30.114",99,32,0,100,591
2015/04/25,21:25:00,794967,588048,"30.149",99,32,0,100,403
2015/04/25,21:30:00,794736,587766,"30.168",99,33,0,100,217
2015/04/25,21:35:00,794611,587501,"30.197",99,33,0,100,337
2015/04/25,21:40:00,794554,587267,"30.230",99,33,0,100,375
2015/04/25,21:45:00,794525,587030,"30.267",99,33,0,100,421
2015/04/25,21:50:00,794508,586785,"30.306",99,33,0,100,454
2015/04/25,21:55:00,794382,586516,"30.336",99,33,0,100,344
2015/04/25,22:00:00,794287,586281,"30.365",99,33,0,100,323
2015/04/25,22:05:00,794236,586006,"30.405",99,33,0,100,465
2015/04/25,22:10:00,794190,585721,"30.448",99,33,0,100,492
2015/04/25,22:15:00,794159,585350,"30.507",99,33,0,100,682
2015/04/25,22:20:00,794144,584941,"30.575",99,33,0,100,780
2015/04/25,22:25:00,794131,584570,"30.637",99,33,0,100,709
2015/04/25,22:30:00,794120,584258,"30.689",99,33,0,100,597
2015/04/25,22:35:00,794100,583938,"30.741",99,33,0,100,600
2015/04/25,22:40:00,793992,583549,"30.794",99,33,0,100,609
2015/04/25,22:45:00,794039,583254,"30.851",99,33,0,100,648
2015/04/25,22:50:00,794043,582937,"30.906",99,33,0,100,630
2015/04/25,22:55:00,793969,582545,"30.964",99,33,0,100,665
2015/04/25,23:00:00,794013,582265,"31.017",99,33,0,100,615
2015/04/25,23:05:00,793978,581901,"31.076",99,33,0,100,667
2015/04/25,23:10:00,793942,581447,"31.149",99,33,0,100,844
2015/04/25,23:15:00,793982,581087,"31.216",99,33,0,100,768
2015/04/25,23:20:00,793878,580647,"31.279",99,33,0,100,719
2015/04/25,23:25:00,793919,580280,"31.347",99,33,0,100,785
2015/04/25,23:30:00,793953,579903,"31.416",100,33,0,100,787
2015/04/25,23:35:00,793897,579484,"31.482",99,33,0,100,748
2015/04/25,23:40:00,793810,579006,"31.553",99,33,0,100,821
2015/04/25,23:45:00,793918,578377,"31.675",99,33,0,100,1403
2015/04/25,23:50:00,793879,577847,"31.762",99,33,0,100,996
2015/04/25,23:55:00,793792,577322,"31.842",99,33,0,100,917
2015/04/26,00:00:00,793886,576960,"31.917",99,33,0,100,856
2015/04/26,00:05:00,793832,576485,"31.992",99,33,0,100,867
2015/04/26,00:10:00,793816,576077,"32.061",99,33,0,100,789
2015/04/26,00:15:00,793812,575735,"32.120",99,33,0,100,676
2015/04/26,00:20:00,793817,575377,"32.183",98,33,0,100,728
2015/04/26,00:25:00,793767,574996,"32.243",99,33,0,100,688
2015/04/26,00:30:00,793868,574693,"32.308",99,33,0,100,751
2015/04/26,00:35:00,793826,574308,"32.370",99,33,0,100,708
2015/04/26,00:40:00,793842,573968,"32.431",99,33,0,100,703
2015/04/26,00:45:00,793885,573638,"32.494",99,33,0,100,722
2015/04/26,00:50:00,793774,573238,"32.550",99,33,0,100,640
2015/04/26,00:55:00,793738,572902,"32.604",99,33,0,100,621
2015/04/26,01:00:00,793827,572614,"32.665",99,33,0,100,706
2015/04/26,01:05:00,793907,572312,"32.728",99,33,0,100,721
2015/04/26,01:10:00,794078,571894,"32.823",99,33,0,100,1086
2015/04/26,01:15:00,794146,571619,"32.879",99,33,0,100,650
2015/04/26,01:20:00,794169,571307,"32.937",99,33,0,100,660
2015/04/26,01:25:00,793992,570923,"32.982",99,33,0,100,516
2015/04/26,01:30:00,794000,570668,"33.028",99,33,0,100,524
2015/04/26,01:35:00,793904,570388,"33.065",99,33,0,100,424
2015/04/26,01:40:00,793828,570101,"33.105",99,33,0,100,468
2015/04/26,01:45:00,793756,569784,"33.152",99,33,0,100,534
2015/04/26,01:50:00,793831,569539,"33.204",99,33,0,100,602
2015/04/26,01:55:00,793728,569153,"33.259",99,33,0,100,629
2015/04/26,02:00:00,793739,568727,"33.335",99,33,0,100,875
2015/04/26,02:05:00,793679,568318,"33.400",99,33,0,100,739
2015/04/26,02:10:00,793716,568015,"33.458",99,33,0,100,665
2015/04/26,02:15:00,793750,567735,"33.511",99,33,0,100,615
2015/04/26,02:20:00,793883,567541,"33.562",99,33,0,100,584
2015/04/26,02:25:00,793797,567197,"33.612",99,33,0,100,571
2015/04/26,02:30:00,793784,566910,"33.661",99,33,0,100,562
2015/04/26,02:35:00,793760,566599,"33.713",99,33,0,100,595
2015/04/26,02:40:00,793797,566350,"33.762",99,33,0,100,558
2015/04/26,02:45:00,793760,566053,"33.809",99,33,0,100,548
2015/04/26,02:50:00,793755,565759,"33.861",99,33,0,100,589
2015/04/26,02:55:00,793753,565462,"33.913",99,33,0,100,600
2015/04/26,03:00:00,793650,565089,"33.966",99,33,0,100,608
2015/04/26,03:05:00,793795,564870,"34.023",99,33,0,100,654
2015/04/26,03:10:00,793793,564541,"34.081",99,33,0,100,666
2015/04/26,03:15:00,793783,564201,"34.140",99,33,0,100,677
2015/04/26,03:20:00,793788,563880,"34.197",99,33,0,100,660
2015/04/26,03:25:00,793792,563569,"34.253",99,33,0,100,639
2015/04/26,03:30:00,793747,563245,"34.305",99,33,0,100,595
2015/04/26,03:35:00,793864,563051,"34.354",99,33,0,100,564
2015/04/26,03:40:00,793920,562821,"34.402",99,33,0,100,550
2015/04/26,03:45:00,793911,562558,"34.448",99,33,0,100,523
2015/04/26,03:50:00,793859,562290,"34.489",99,33,0,100,472
2015/04/26,03:55:00,793899,562093,"34.529",99,33,0,100,460
2015/04/26,04:00:00,793966,561925,"34.567",99,32,0,100,440
2015/04/26,04:05:00,793884,561654,"34.605",99,32,0,100,435
2015/04/26,04:10:00,793838,561402,"34.644",99,32,0,100,448
2015/04/26,04:15:00,793875,561181,"34.688",99,32,0,100,505
2015/04/26,04:20:00,793937,560942,"34.739",99,32,0,100,578
2015/04/26,04:25:00,793918,560665,"34.786",99,32,0,100,539
2015/04/26,04:30:00,793867,560389,"34.828",99,32,0,100,491
2015/04/26,04:35:00,793850,560145,"34.870",99,32,0,100,475
2015/04/26,04:40:00,793941,559992,"34.909",99,32,0,100,445
2015/04/26,04:45:00,793925,559779,"34.945",99,32,0,100,413
2015/04/26,04:50:00,793969,559620,"34.979",99,32,0,100,390
2015/04/26,04:55:00,793935,559418,"35.010",99,32,0,100,365
2015/04/26,05:00:00,793912,559219,"35.043",99,32,0,100,375
2015/04/26,05:05:00,793940,559062,"35.075",99,32,0,100,363
2015/04/26,05:10:00,793956,558923,"35.102",99,32,0,100,308
2015/04/26,05:15:00,794116,558779,"35.148",99,32,0,100,527
2015/04/26,05:20:00,794306,558645,"35.195",99,32,0,100,550
2015/04/26,05:25:00,794417,558496,"35.236",99,32,0,100,466
2015/04/26,05:30:00,794354,558324,"35.259",99,32,0,100,262
2015/04/26,05:35:00,794272,558194,"35.272",99,32,0,100,149
2015/04/26,05:40:00,794315,558152,"35.285",99,32,0,100,148
2015/04/26,05:45:00,794225,558015,"35.298",99,32,0,100,152
2015/04/26,05:50:00,794249,557949,"35.313",99,32,0,100,170
2015/04/26,05:55:00,794227,557838,"35.330",99,32,0,100,197
2015/04/26,06:00:00,794223,557738,"35.347",99,32,0,100,200
2015/04/26,06:05:00,794087,557546,"35.365",99,32,0,100,199
2015/04/26,06:10:00,794012,557413,"35.379",99,32,0,100,165
2015/04/26,06:15:00,793953,557306,"35.391",99,32,0,100,135
2015/04/26,06:20:00,793912,557196,"35.406",99,32,0,100,167
2015/04/26,06:25:00,793889,557096,"35.421",99,32,0,100,173
2015/04/26,06:30:00,793853,556991,"35.435",99,32,0,100,164
2015/04/26,06:35:00,793748,556842,"35.448",99,32,0,100,155
2015/04/26,06:40:00,793565,556646,"35.461",99,32,0,100,139
2015/04/26,06:45:00,793492,556522,"35.474",99,33,0,100,150
2015/04/26,06:50:00,793415,556373,"35.491",99,33,0,100,196
2015/04/26,06:55:00,793360,556174,"35.520",99,33,0,100,331
2015/04/26,07:00:00,793153,555943,"35.535",99,33,0,100,177
2015/04/26,07:05:00,793220,555890,"35.553",99,33,0,100,206
2015/04/26,07:10:00,793183,555729,"35.577",99,33,0,100,279
2015/04/26,07:15:00,793178,555588,"35.602",99,33,0,100,284
2015/04/26,07:20:00,793133,555437,"35.624",99,33,0,100,247
2015/04/26,07:25:00,793009,555245,"35.643",99,33,0,100,217
2015/04/26,07:30:00,793024,555161,"35.660",99,33,0,100,195
2015/04/26,07:35:00,792835,554936,"35.676",99,33,0,100,192
2015/04/26,07:40:00,792831,554850,"35.691",99,33,0,100,172
2015/04/26,07:45:00,792805,554740,"35.708",99,33,0,100,190
2015/04/26,07:50:00,792760,554613,"35.725",99,33,0,100,198
2015/04/26,07:55:00,792648,554416,"35.746",99,34,0,100,246
2015/04/26,08:00:00,792616,554287,"35.766",99,34,0,100,221
2015/04/26,08:05:00,792521,554140,"35.780",99,34,0,100,167
2015/04/26,08:10:00,792480,553992,"35.802",99,34,0,100,247
2015/04/26,08:15:00,792337,553768,"35.824",99,34,0,100,257
2015/04/26,08:20:00,792393,553700,"35.843",99,34,0,100,222
2015/04/26,08:25:00,792404,553580,"35.867",99,34,0,100,265
2015/04/26,08:30:00,792284,553383,"35.887",99,34,0,100,235
2015/04/26,08:35:00,792283,553267,"35.908",99,34,0,100,239
2015/04/26,08:40:00,792171,553115,"35.921",99,34,0,100,153
2015/04/26,08:45:00,792173,553040,"35.935",99,34,0,100,159
2015/04/26,08:50:00,792085,552935,"35.943",99,34,0,100,90
2015/04/26,08:55:00,792027,552829,"35.955",99,34,0,100,136
2015/04/26,09:00:00,792116,552835,"35.965",99,34,0,100,116
2015/04/26,09:05:00,791987,552690,"35.975",99,35,0,100,114
2015/04/26,09:10:00,791956,552597,"35.988",99,35,0,100,148
2015/04/26,09:15:00,791913,552493,"36.001",99,35,0,100,154
2015/04/26,09:20:00,791829,552339,"36.018",99,35,0,100,198
2015/04/26,09:25:00,791796,552216,"36.036",99,35,0,100,208
2015/04/26,09:30:00,791821,552126,"36.056",99,35,0,100,223
2015/04/26,09:35:00,791797,552028,"36.071",99,35,0,100,169
